2.416005379511964566e+05 2.631691088582894881e+05 -1.039835673975026584e+06 1.327870023796231253e+05 -1.735913852231704805e+05 -6.472001383756999712e+04 -4.425151547093009576e+05 -1.282028174027925161e+04 -1.355109324924462999e+04 -1.613267874591692998e+04 -1.797897637602128816e+04 -1.864362372363689065e+04 -1.985118851523320336e+04 -2.070653930359514561e+04 -2.160773811651298092e+04 -2.119422690589568811e+04 -1.950353066558745195e+04 -1.705655854939100391e+04 -1.636767541415237974e+04 -1.171429021996826486e+04 -6.486316655248881943e+03
2.631691088582894881e+05 3.162027015129326610e+05 -1.244722700488363858e+06 -1.035068163537462096e+05 -3.217728792946266476e+05 -1.168027553543614340e+05 -8.341703652004110627e+05 -2.765620759097601331e+04 -3.266349337991695938e+04 -3.678548802680950757e+04 -3.923426694211351423e+04 -3.970500707561226591e+04 -4.043352621166562312e+04 -4.055059166032804205e+04 -3.979344415205718542e+04 -3.725626554555405164e+04 -3.264299331095002344e+04 -2.627232091867767667e+04 -2.473897943767820107e+04 -1.674280762624877025e+04 -8.798862190574247506e+03
-1.039835673975026584e+06 -1.244722700488363858e+06 1.204846913917569816e+07 6.960431819746505469e+06 3.573073786010168027e+06 1.303438422628163360e+06 9.305714762189868838e+06 2.098598228526049934e+05 2.972320893541416153e+05 3.621903704158201581e+05 4.120149263051921153e+05 4.440188306858328287e+05 4.711263831226594048e+05 4.894157801267751493e+05 4.805554032399160787e+05 4.506082864097958081e+05 3.883487891420382075e+05 2.835140266632729908e+05 2.695465488988116267e+05 1.659614492419916787e+05 7.741891204981578630e+04
1.327870023796231253e+05 -1.035068163537462096e+05 6.960431819746505469e+06 8.426972208918560296e+06 3.181789019587916322e+06 1.147100055706193671e+06 8.353875940310365520e+06 1.940775270575726754e+05 2.915952787441309774e+05 3.485174989335388527e+05 3.909205285229432629e+05 4.188270874296885449e+05 4.382104364402369247e+05 4.497053309773846995e+05 4.308872562016743468e+05 3.960893152463812148e+05 3.328385183323707315e+05 2.275955139347719669e+05 2.143259095948111208e+05 1.233106869078414747e+05 5.225386484273567476e+04
-1.735913852231704805e+05 -3.217728792946266476e+05 3.573073786010168027e+06 3.181789019587916322e+06 1.518240796765829669e+06 5.392124055410488509e+05 3.972043929156433325e+06 1.238164009710766841e+05 1.738917069943252718e+05 1.966619304221744824e+05 2.105370039355182962e+05 2.168706276582418359e+05 2.173829486951536383e+05 2.140204905790485791e+05 1.975625043418996211e+05 1.760720153878291894e+05 1.447243131357381644e+05 9.804147788957839657e+04 8.906565106812636077e+04 5.152149974896171625e+04 2.231786903798553249e+04
-6.472001383756999712e+04 -1.168027553543614340e+05 1.303438422628163360e+06 1.147100055706193671e+06 5.392124055410488509e+05 1.969031140400284494e+05 1.389878396421439014e+06 2.899306698480974592e+04 4.512806450116397173e+04 5.567671298268920509e+04 6.422978765873144584e+04 7.060181843665552151e+04 7.494640372796783049e+04 7.764495140488930338e+04 7.500686486819158017e+04 6.963441983134258771e+04 5.938859902952695847e+04 4.158313238024664315e+04 3.896803614613536047e+04 2.317673098655579088e+04 1.029430489022557776e+04
-4.425151547093009576e+05 -8.341703652004110627e+05 9.305714762189868838e+06 8.353875940310365520e+06 3.972043929156433325e+06 1.389878396421439014e+06 1.052677909455472976e+07 3.971337730022465112e+05 5.211725899427216500e+05 5.631267202092375373e+05 5.798308611516507808e+05 5.761705548315261258e+05 5.625247697209479520e+05 5.417322585395665374e+05 4.922206504307897412e+05 4.312883497212184593e+05 3.483024808847035165e+05 2.345232673098586383e+05 2.113833438594935869e+05 1.212019640344349318e+05 5.235951525416453660e+04
-1.282028174027925161e+04 -2.765620759097601331e+04 2.098598228526049934e+05 1.940775270575726754e+05 1.238164009710766841e+05 2.899306698480974592e+04 3.971337730022465112e+05 2.520699738271898532e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.355109324924462999e+04 -3.266349337991695938e+04 2.972320893541416153e+05 2.915952787441309774e+05 1.738917069943252718e+05 4.512806450116397173e+04 5.211725899427216500e+05 0.000000000000000000e+00 3.208431236421994399e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.613267874591692998e+04 -3.678548802680950757e+04 3.621903704158201581e+05 3.485174989335388527e+05 1.966619304221744824e+05 5.567671298268920509e+04 5.631267202092375373e+05 0.000000000000000000e+00 0.000000000000000000e+00 3.504635495171984658e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
