7.826587741859868856e+02 6.552232462190718252e+02 5.514430204101505524e+02 4.679666382707904404e+02 4.018615736236134239e+02 3.506142326022946918e+02 3.121299536515642785e+02 2.847330075272055296e+02 2.671665972960566364e+02 2.585928583360091579e+02 2.585928583360091579e+02 2.671665972960566364e+02 2.847330075272055296e+02 3.121299536515641648e+02 3.506142326022946918e+02 4.018615736236134239e+02 4.679666382707903836e+02 5.514430204101503250e+02 6.552232462190714841e+02 7.826587741859868856e+02
7.466306148248565933e+02 6.250613310773806006e+02 5.260584241171065969e+02 4.464247132641388021e+02 3.833626654235686715e+02 3.344743950854740433e+02 2.977616643249203321e+02 2.716258828019593352e+02 2.548681077616303696e+02 2.466890440339593624e+02 2.466890440339593624e+02 2.548681077616303696e+02 2.716258828019593352e+02 2.977616643249202184e+02 3.344743950854740433e+02 3.833626654235686715e+02 4.464247132641387452e+02 5.260584241171063695e+02 6.250613310773802596e+02 7.466306148248565933e+02
7.119168056140185854e+02 5.959997585122339387e+02 5.015998881209110323e+02 4.256686633305452006e+02 3.655386194203199466e+02 3.189233580581063734e+02 2.839175473004642640e+02 2.589969215926408879e+02 2.430182817685722512e+02 2.352194950508819318e+02 2.352194950508819318e+02 2.430182817685722512e+02 2.589969215926408879e+02 2.839175473004641503e+02 3.189233580581063734e+02 3.655386194203199466e+02 4.256686633305451437e+02 5.015998881209108049e+02 5.959997585122335977e+02 7.119168056140185854e+02
6.787211616175993640e+02 5.682091576309132961e+02 4.782110157366662406e+02 4.058203533919068491e+02 3.484940858715524996e+02 3.040524262683891834e+02 2.706788854930724142e+02 2.469202722741260629e+02 2.316866931579434947e+02 2.242515525087866592e+02 2.242515525087866592e+02 2.316866931579434947e+02 2.469202722741260629e+02 2.706788854930723005e+02 3.040524262683891834e+02 3.484940858715524996e+02 4.058203533919067922e+02 4.782110157366660701e+02 5.682091576309129550e+02 6.787211616175993640e+02
6.471504458334629817e+02 5.417789078671435163e+02 4.559670296692750640e+02 3.869436190849660306e+02 3.322838829786861652e+02 2.899094272342663885e+02 2.580882567548995894e+02 2.354347754631395446e+02 2.209097863009020557e+02 2.138204912294640110e+02 2.138204912294640110e+02 2.209097863009020557e+02 2.354347754631395446e+02 2.580882567548994757e+02 2.899094272342663885e+02 3.322838829786861652e+02 3.869436190849659738e+02 4.559670296692748934e+02 5.417789078671431753e+02 6.471504458334629817e+02
6.170375139707327889e+02 5.165690800097953570e+02 4.347501639706059677e+02 3.689385216439571309e+02 3.168221893467921859e+02 2.764194839222050746e+02 2.460790027394413073e+02 2.244796236938967411e+02 2.106305052071187163e+02 2.038710862268051471e+02 2.038710862268051471e+02 2.106305052071187163e+02 2.244796236938967411e+02 2.460790027394412220e+02 2.764194839222050746e+02 3.168221893467921859e+02 3.689385216439570740e+02 4.347501639706057972e+02 5.165690800097950159e+02 6.170375139707327889e+02
5.881672448208586275e+02 4.923995797173171241e+02 4.144088492813039011e+02 3.516764359871636429e+02 3.019985494999479556e+02 2.634862266754149118e+02 2.345653315600302449e+02 2.139765553909658991e+02 2.007754165961012802e+02 1.943322607940224316e+02 1.943322607940224316e+02 2.007754165961012802e+02 2.139765553909658991e+02 2.345653315600301596e+02 2.634862266754149118e+02 3.019985494999479556e+02 3.516764359871635861e+02 4.144088492813037305e+02 4.923995797173168967e+02 5.881672448208586275e+02
5.603362373283907800e+02 4.691001244806104751e+02 3.947997739870723422e+02 3.350357447363882102e+02 2.877085257560935929e+02 2.510185362126469215e+02 2.234661254114309088e+02 2.038515727967511566e+02 1.912750879518372642e+02 1.851368105988420609e+02 1.851368105988420609e+02 1.912750879518372642e+02 2.038515727967511566e+02 2.234661254114308235e+02 2.510185362126469215e+02 2.877085257560935929e+02 3.350357447363882102e+02 3.947997739870721716e+02 4.691001244806102477e+02 5.603362373283907800e+02
5.335201322811717546e+02 4.466503213486327013e+02 3.759057751582030278e+02 3.190018830531595313e+02 2.739396107088692816e+02 2.390055001327895354e+02 2.127716696644684191e+02 1.940958139755439618e+02 1.821212040697451187e+02 1.762766872828908902e+02 1.762766872828908902e+02 1.821212040697451187e+02 1.940958139755439618e+02 2.127716696644683338e+02 2.390055001327895354e+02 2.739396107088692816e+02 3.190018830531594745e+02 3.759057751582029141e+02 4.466503213486324739e+02 5.335201322811717546e+02
5.078343006009171177e+02 4.251467561035137805e+02 3.578081404409048218e+02 3.036438334163943864e+02 2.607510423578735868e+02 2.274988021178202473e+02 2.025279750732996433e+02 1.847512511259635914e+02 1.733531477020512739e+02 1.677900097523885847e+02 1.677900097523885847e+02 1.733531477020512739e+02 1.847512511259635914e+02 2.025279750732995865e+02 2.274988021178202473e+02 2.607510423578735868e+02 3.036438334163943296e+02 3.578081404409047082e+02 4.251467561035135532e+02 5.078343006009171177e+02
