4.791627984883035712e-04 3.535029980289806440e-04 2.613780464862784669e-04 1.983406055394087921e-04 1.673348266618117515e-04 1.673348266618117515e-04 1.983406055394092257e-04 2.613780464862781416e-04 3.535029980289802103e-04 4.791627984883035712e-04
-5.540870240350985465e-03 -4.735891997656248298e-03 -3.978034092663230471e-03 -3.371378256282519040e-03 -3.033032041071556054e-03 -3.033032041071556054e-03 -3.371378256282519040e-03 -3.978034092663230471e-03 -4.735891997656247430e-03 -5.540870240350985465e-03
7.517856475756674352e-03 6.420442022772312844e-03 5.488412117823035855e-03 4.776752614118911534e-03 4.384838948045014298e-03 4.384838948045014298e-03 4.776752614118910667e-03 5.488412117823036722e-03 6.420442022772308507e-03 7.517856475756674352e-03
-8.511479028837245706e-03 -7.353190336800661045e-03 -6.263812528237848974e-03 -5.380447944893452551e-03 -4.880184489552982438e-03 -4.880184489552982438e-03 -5.380447944893452551e-03 -6.263812528237847239e-03 -7.353190336800660178e-03 -8.511479028837245706e-03
8.378173604680074285e-03 7.195235821769340422e-03 6.178937735200002238e-03 5.390153057898243449e-03 4.949884942831723166e-03 4.949884942831723166e-03 5.390153057898242582e-03 6.178937735200001370e-03 7.195235821769340422e-03 8.378173604680074285e-03
-7.975277432588365537e-03 -6.877738993900252458e-03 -5.867486228664803988e-03 -5.055192537660220184e-03 -4.595715921189596175e-03 -4.595715921189596175e-03 -5.055192537660219317e-03 -5.867486228664803988e-03 -6.877738993900251591e-03 -7.975277432588365537e-03
4.538892165311085233e-03 3.923398475713281083e-03 3.409080899641260456e-03 3.004802502311251181e-03 2.774214368821205888e-03 2.774214368821205888e-03 3.004802502311251181e-03 3.409080899641260889e-03 3.923398475713277614e-03 4.538892165311085233e-03
-1.499703049982248175e-03 -1.399571733781663097e-03 -1.247693052001168368e-03 -1.080756355736164475e-03 -9.697701129114966742e-04 -9.697701129114966742e-04 -1.080756355736164041e-03 -1.247693052001169669e-03 -1.399571733781664398e-03 -1.499703049982248175e-03
-6.471068679840716016e-04 -4.878891810704848089e-04 -3.068727200782156678e-04 -1.722755230946758647e-04 -1.070798525414495687e-04 -1.070798525414495687e-04 -1.722755230946758647e-04 -3.068727200782153425e-04 -4.878891810704845920e-04 -6.471068679840716016e-04
2.147703949331004371e-03 1.687271517786825738e-03 1.313342818848036147e-03 1.063470621019598763e-03 9.439748375050260355e-04 9.439748375050260355e-04 1.063470621019598763e-03 1.313342818848036364e-03 1.687271517786824004e-03 2.147703949331004371e-03
-4.686974471253018380e-03 -3.819799816443219913e-03 -3.026153753221090710e-03 -2.435127472464312937e-03 -2.126786851003066060e-03 -2.126786851003066060e-03 -2.435127472464312937e-03 -3.026153753221089409e-03 -3.819799816443218178e-03 -4.686974471253018380e-03
4.859123750434676987e-03 3.837677439776247378e-03 2.988457096938261157e-03 2.395244275517077834e-03 2.097617551411130703e-03 2.097617551411130703e-03 2.395244275517077834e-03 2.988457096938260723e-03 3.837677439776246511e-03 4.859123750434676987e-03
-4.688327883170956452e-03 -3.694911559070381945e-03 -2.780820735818905192e-03 -2.102812455050484183e-03 -1.751339002487603633e-03 -1.751339002487603633e-03 -2.102812455050484183e-03 -2.780820735818903024e-03 -3.694911559070381945e-03 -4.688327883170956452e-03
6.479976318367971014e-03 5.011678970773768109e-03 3.816649076258938917e-03 2.996661312545704017e-03 2.589217797191752709e-03 2.589217797191752709e-03 2.996661312545704017e-03 3.816649076258937182e-03 5.011678970773768109e-03 6.479976318367971014e-03
-9.390395122342293580e-03 -7.389457214017040518e-03 -5.724654245627109825e-03 -4.558194365409480239e-03 -3.967926446986974436e-03 -3.967926446986974436e-03 -4.558194365409479372e-03 -5.724654245627108957e-03 -7.389457214017038783e-03 -9.390395122342293580e-03
8.511224785927291522e-03 6.478626271415482453e-03 4.891688908910319343e-03 3.839079363776358444e-03 3.326409493330944028e-03 3.326409493330944028e-03 3.839079363776358444e-03 4.891688908910318476e-03 6.478626271415481586e-03 8.511224785927291522e-03
-6.344219884597809833e-03 -4.693524606250504792e-03 -3.348394289181036518e-03 -2.437345922564319693e-03 -1.990103823813118428e-03 -1.990103823813118428e-03 -2.437345922564319693e-03 -3.348394289181035651e-03 -4.693524606250503925e-03 -6.344219884597809833e-03
6.220566084732706384e-03 4.452561303834961376e-03 3.122716733230111383e-03 2.280947493583329773e-03 1.887155816394983903e-03 1.887155816394983903e-03 2.280947493583330207e-03 3.122716733230107480e-03 4.452561303834959641e-03 6.220566084732706384e-03
-7.552988914184009805e-03 -5.645388743514534978e-03 -4.150918557141954068e-03 -3.163429838373795454e-03 -2.684271321484173710e-03 -2.684271321484173710e-03 -3.163429838373795454e-03 -4.150918557141952334e-03 -5.645388743514534111e-03 -7.552988914184009805e-03
5.966762269629681016e-03 4.290115059171413156e-03 3.063796382396183435e-03 2.304140162996165270e-03 1.953566808365181547e-03 1.953566808365181547e-03 2.304140162996165270e-03 3.063796382396181701e-03 4.290115059171411421e-03 5.966762269629681016e-03
-2.787161629594042504e-03 -1.871397924145586783e-03 -1.148247850901299317e-03 -6.785978877358936606e-04 -4.568444810566609556e-04 -4.568444810566609556e-04 -6.785978877358936606e-04 -1.148247850901297799e-03 -1.871397924145587217e-03 -2.787161629594042504e-03
7.521072029785066297e-04 2.476663171579842389e-04 -9.547843382864338842e-05 -2.819139503022104133e-04 -3.547136557033823143e-04 -3.547136557033823143e-04 -2.819139503022101965e-04 -9.547843382864317158e-05 2.476663171579842932e-04 7.521072029785066297e-04
