1.799999999999999951e-03 -3.207698439214610731e-01
2.297397397397397175e-03 -3.188148166267248396e-01
2.794794794794794833e-03 -3.164290943446494420e-01
3.292192192192192057e-03 -3.136485143171749979e-01
3.789589589589589282e-03 -3.106100233297116042e-01
4.286986986986986506e-03 -3.074507136161243603e-01
4.784384384384384598e-03 -3.042520933818669837e-01
5.281781781781780954e-03 -3.010187335606920311e-01
5.779179179179179046e-03 -2.977495588568829232e-01
6.276576576576575403e-03 -2.944480469345349682e-01
6.773973973973973495e-03 -2.911329579365933284e-01
7.271371371371369852e-03 -2.878262549534565951e-01
7.768768768768767943e-03 -2.845485091056765281e-01
8.266166166166166035e-03 -2.813078221120628997e-01
8.763563563563562392e-03 -2.781057220181878953e-01
9.260960960960960484e-03 -2.749437195125855049e-01
9.758358358358356840e-03 -2.718247376451120023e-01
1.025575575575575493e-02 -2.687534215141516025e-01
1.075315315315315129e-02 -2.657345196017110167e-01
1.125055055055054938e-02 -2.627716369295827747e-01
1.174794794794794574e-02 -2.598650483476756534e-01
1.224534534534534383e-02 -2.570144257840881741e-01
1.274274274274274019e-02 -2.542193062403300674e-01
1.324014014014013828e-02 -2.514781955255293022e-01
1.373753753753753637e-02 -2.487891236172446729e-01
1.423493493493493273e-02 -2.461501554419328053e-01
1.473233233233233082e-02 -2.435603418049560875e-01
1.522972972972972718e-02 -2.410197932064400417e-01
1.572712712712712527e-02 -2.385286683775705296e-01
1.622452452452452162e-02 -2.360854649083509726e-01
1.672192192192192145e-02 -2.336844713793121697e-01
1.721931931931931781e-02 -2.313193197872529805e-01
1.771671671671671416e-02 -2.289841987803226120e-01
1.821411411411411052e-02 -2.266769461300752464e-01
1.871151151151151035e-02 -2.243968694525926844e-01
1.920890890890890670e-02 -2.221432166308532352e-01
1.970630630630630306e-02 -2.199139010357368251e-01
2.020370370370369942e-02 -2.177055711169069152e-01
2.070110110110109924e-02 -2.155148317987700957e-01
2.119849849849849560e-02 -2.133395732323118410e-01
2.169589589589589196e-02 -2.111805270093984055e-01
2.219329329329329178e-02 -2.090388051793780066e-01
2.269069069069068814e-02 -2.069148069105243848e-01
2.318808808808808450e-02 -2.048049067299288484e-01
2.368548548548548086e-02 -2.027040681758379703e-01
2.418288288288288068e-02 -2.006074447552546325e-01
2.468028028028027704e-02 -1.985134426044053713e-01
2.517767767767767340e-02 -1.964231859612449449e-01
2.567507507507507322e-02 -1.943378736054054978e-01
2.617247247247246958e-02 -1.922576357831142779e-01
2.666986986986986594e-02 -1.901805357868136537e-01
2.716726726726726229e-02 -1.881044005830220522e-01
2.766466466466466212e-02 -1.860271902151943157e-01
2.816206206206205848e-02 -1.839475135365754299e-01
2.865945945945945483e-02 -1.818641768345252152e-01
2.915685685685685119e-02 -1.797760528479732944e-01
2.965425425425425102e-02 -1.776829442620860289e-01
3.015165165165164737e-02 -1.755853384088999214e-01
3.064904904904904373e-02 -1.734837347228190829e-01
3.114644644644644356e-02 -1.713783381165513986e-01
3.164384384384383991e-02 -1.692688538070474258e-01
3.214124124124123627e-02 -1.671549385501350515e-01
3.263863863863863263e-02 -1.650366317107125336e-01
3.313603603603603592e-02 -1.629155861281309792e-01
3.363343343343343228e-02 -1.607938798839977368e-01
3.413083083083082864e-02 -1.586734987803015418e-01
3.462822822822822499e-02 -1.565553498138115007e-01
3.512562562562562135e-02 -1.544396411043706119e-01
3.562302302302302465e-02 -1.523265981331903551e-01
3.612042042042042100e-02 -1.502180249674797963e-01
3.661781781781781736e-02 -1.481180795633032787e-01
3.711521521521521372e-02 -1.460311118510314310e-01
3.761261261261261007e-02 -1.439604407733184599e-01
3.811001001001000643e-02 -1.419056225614065136e-01
3.860740740740740279e-02 -1.398653552939202738e-01
3.910480480480480608e-02 -1.378387645086533164e-01
3.960220220220220244e-02 -1.358291890756162523e-01
4.009959959959959880e-02 -1.338423655590781081e-01
4.059699699699699516e-02 -1.318840023224799873e-01
4.109439439439439151e-02 -1.299575811966898753e-01
4.159179179179178787e-02 -1.280636614821954733e-01
4.208918918918918423e-02 -1.262026043382130647e-01
4.258658658658658752e-02 -1.243753927953358263e-01
4.308398398398398388e-02 -1.225849765330939423e-01
4.358138138138138024e-02 -1.208346930660149365e-01
4.407877877877877659e-02 -1.191278594302764976e-01
4.457617617617617295e-02 -1.174676211137444248e-01
4.507357357357356931e-02 -1.158570380325185112e-01
4.557097097097096566e-02 -1.142991138802028489e-01
4.606836836836836896e-02 -1.127951646052547108e-01
4.656576576576576532e-02 -1.113445539750591157e-01
4.706316316316316167e-02 -1.099465384142603586e-01
4.756056056056055803e-02 -1.086014095524362455e-01
4.805795795795795439e-02 -1.073123026319986600e-01
4.855535535535535074e-02 -1.060828368707433245e-01
4.905275275275274710e-02 -1.049162399128101830e-01
4.955015015015015040e-02 -1.038129340730965799e-01
5.004754754754754675e-02 -1.027721181778913362e-01
5.054494494494494311e-02 -1.017930619536244474e-01
5.104234234234233947e-02 -1.008768462255646980e-01
5.153973973973973582e-02 -1.000263989273207227e-01
5.203713713713713218e-02 -9.924472336276185525e-02
5.253453453453452854e-02 -9.853249524982300722e-02
5.303193193193192490e-02 -9.788482097471168375e-02
5.352932932932932819e-02 -9.729599138088043664e-02
5.402672672672672455e-02 -9.676101930711790422e-02
5.452412412412412090e-02 -9.627936251119091626e-02
5.502152152152151726e-02 -9.585216891280505525e-02
5.551891891891891362e-02 -9.548058654853207317e-02
