7.782098225470431008e-02 6.470866351673314198e-02 5.406472746763456988e-02 4.553218879517791778e-02 3.879868535116135636e-02 3.359647815141186822e-02 2.970245137578529648e-02 2.693811236816627888e-02 2.516959163646833100e-02 2.430764285263376998e-02 2.430764285263376998e-02 2.516959163646833100e-02 2.693811236816627888e-02 2.970245137578528261e-02 3.359647815141186822e-02 3.879868535116135636e-02 4.553218879517790391e-02 5.406472746763454906e-02 6.470866351673312811e-02 7.782098225470431008e-02
6.030933378782162707e-02 5.014761153003288729e-02 4.189882471955147514e-02 3.528631858116258735e-02 3.006802018655330491e-02 2.603643845431250978e-02 2.301866414993098200e-02 2.087636988580129568e-02 1.950581012121792995e-02 1.883782116237716839e-02 1.883782116237716839e-02 1.950581012121792995e-02 2.087636988580129568e-02 2.301866414993097160e-02 2.603643845431250978e-02 3.006802018655330491e-02 3.528631858116258041e-02 4.189882471955146126e-02 5.014761153003288036e-02 6.030933378782162707e-02
4.289008200214371180e-02 3.566338799731659515e-02 2.979711290357329664e-02 2.509450863483823208e-02 2.138342061579527956e-02 1.851628778188774832e-02 1.637014257931841341e-02 1.484661096504947403e-02 1.387191240680259521e-02 1.339685988305887830e-02 1.339685988305887830e-02 1.387191240680259521e-02 1.484661096504947403e-02 1.637014257931840647e-02 1.851628778188774832e-02 2.138342061579527956e-02 2.509450863483822514e-02 2.979711290357328624e-02 3.566338799731658821e-02 4.289008200214371180e-02
3.103869723944429476e-02 2.580888286775051554e-02 2.156357653914777600e-02 1.816039558633704074e-02 1.547475517543164814e-02 1.339986830595730517e-02 1.184674581085212210e-02 1.074419635646656039e-02 1.003882644256349176e-02 9.695040402318146067e-03 9.695040402318146067e-03 1.003882644256349176e-02 1.074419635646656039e-02 1.184674581085211689e-02 1.339986830595730517e-02 1.547475517543164814e-02 1.816039558633703727e-02 2.156357653914776906e-02 2.580888286775050861e-02 3.103869723944429476e-02
2.812111089553518545e-02 2.338289044849371778e-02 1.953663591238380404e-02 1.645334835578024513e-02 1.402015371368600313e-02 1.214030278753216660e-02 1.073317124517800258e-02 9.734259620910899399e-03 9.095193315446416932e-03 8.783722595928248472e-03 8.783722595928248472e-03 9.095193315446416932e-03 9.734259620910899399e-03 1.073317124517799911e-02 1.214030278753216660e-02 1.402015371368600313e-02 1.645334835578024166e-02 1.953663591238379710e-02 2.338289044849371084e-02 2.812111089553518545e-02
3.154956254458800291e-02 2.623367076138981291e-02 2.191849101972919919e-02 1.845929717879674428e-02 1.572945386538422349e-02 1.362041647388456504e-02 1.204173116629190556e-02 1.092103487220152241e-02 1.020405528880989794e-02 9.854610880914672563e-03 9.854610880914672563e-03 1.020405528880989794e-02 1.092103487220152241e-02 1.204173116629190035e-02 1.362041647388456504e-02 1.572945386538422349e-02 1.845929717879673734e-02 2.191849101972919225e-02 2.623367076138980944e-02 3.154956254458800291e-02
3.769345794759320495e-02 3.134236058766137062e-02 2.618685182589275059e-02 2.205402185744275226e-02 1.879257460307236227e-02 1.627282770914812923e-02 1.438671254764219490e-02 1.304777421613224735e-02 1.219117153780157649e-02 1.177367706143902550e-02 1.177367706143902550e-02 1.219117153780157649e-02 1.304777421613224735e-02 1.438671254764218796e-02 1.627282770914812923e-02 1.879257460307236227e-02 2.205402185744274532e-02 2.618685182589274019e-02 3.134236058766136368e-02 3.769345794759320495e-02
4.307268482694586592e-02 3.581522345871766821e-02 2.992397293118688809e-02 2.520134751109671944e-02 2.147445968184746520e-02 1.859512014349650605e-02 1.643983781275835249e-02 1.490981982300458586e-02 1.393097152426391386e-02 1.345389648322212542e-02 1.345389648322212542e-02 1.393097152426391386e-02 1.490981982300458586e-02 1.643983781275834555e-02 1.859512014349650605e-02 2.147445968184746520e-02 2.520134751109671251e-02 2.992397293118687768e-02 3.581522345871766128e-02 4.307268482694586592e-02
4.650595477888995466e-02 3.867001022246390612e-02 3.230917546778755423e-02 2.721011546939732309e-02 2.318616206251258860e-02 2.007731396303565410e-02 1.775023676755180246e-02 1.609826295332922319e-02 1.504139187831908531e-02 1.452628978115548877e-02 1.452628978115548877e-02 1.504139187831908531e-02 1.609826295332922319e-02 1.775023676755179552e-02 2.007731396303565410e-02 2.318616206251258860e-02 2.721011546939731615e-02 3.230917546778754035e-02 3.867001022246389919e-02 4.650595477888995466e-02
4.860605703951421247e-02 4.041625919794828575e-02 3.376818373374849969e-02 2.843886188006271992e-02 2.423319596589534539e-02 2.098395941610725624e-02 1.855179675141589712e-02 1.682522358839517659e-02 1.572062663947556074e-02 1.518226371294401252e-02 1.518226371294401252e-02 1.572062663947556074e-02 1.682522358839517659e-02 1.855179675141589019e-02 2.098395941610725624e-02 2.423319596589534539e-02 2.843886188006271298e-02 3.376818373374848581e-02 4.041625919794827881e-02 4.860605703951421247e-02
5.003307909846139989e-02 4.160283751613428477e-02 3.475958163791230404e-02 2.927379657145745898e-02 2.494465678597400024e-02 2.160002611220840710e-02 1.909645774244944985e-02 1.731919423052810311e-02 1.618216749181762906e-02 1.562799880323351501e-02 1.562799880323351501e-02 1.618216749181762906e-02 1.731919423052810311e-02 1.909645774244944291e-02 2.160002611220840710e-02 2.494465678597400024e-02 2.927379657145744857e-02 3.475958163791229016e-02 4.160283751613427783e-02 5.003307909846139989e-02
5.050249040266073519e-02 4.199315613271212971e-02 3.508569669707078259e-02 2.954844389029289559e-02 2.517868803261516172e-02 2.180267796995472018e-02 1.927562107390922569e-02 1.748168324175675137e-02 1.633398889645589977e-02 1.577462098664570919e-02 1.577462098664570919e-02 1.633398889645589977e-02 1.748168324175675137e-02 1.927562107390921528e-02 2.180267796995472018e-02 2.517868803261516172e-02 2.954844389029288865e-02 3.508569669707076871e-02 4.199315613271212277e-02 5.050249040266073519e-02
