1.101520520176806021e+05 8.267835925500199664e+04 6.251419425804451748e+04 4.929701660781120881e+04 4.279603945363641105e+04 4.279603945363641105e+04 4.929701660781120881e+04 6.251419425804451748e+04 8.267835925500196754e+04 1.101520520176806021e+05
1.632225672978765506e+05 1.225361024676132802e+05 9.257410368037670560e+04 7.287730296004048432e+04 6.317262555121191690e+04 6.317262555121191690e+04 7.287730296004048432e+04 9.257410368037666194e+04 1.225361024676132220e+05 1.632225672978765506e+05
2.281150727513767197e+05 1.703368270214360964e+05 1.285662012304583477e+05 1.014988223462039168e+05 8.826833406297008332e+04 8.826833406297008332e+04 1.014988223462039459e+05 1.285662012304583186e+05 1.703368270214360673e+05 2.281150727513767197e+05
2.336111062910454639e+05 1.754737620515556482e+05 1.326162368866473553e+05 1.044513628512797004e+05 9.057855655633988499e+04 9.057855655633988499e+04 1.044513628512797004e+05 1.326162368866473553e+05 1.754737620515555900e+05 2.336111062910454639e+05
2.356058551979261974e+05 1.763994624737017439e+05 1.330220613750018820e+05 1.047036495914534898e+05 9.082390323818869365e+04 9.082390323818869365e+04 1.047036495914535044e+05 1.330220613750018529e+05 1.763994624737015984e+05 2.356058551979261974e+05
2.185255336167606001e+05 1.619596753006362414e+05 1.207116041833970958e+05 9.398266713735324447e+04 8.097291975516607636e+04 8.097291975516607636e+04 9.398266713735324447e+04 1.207116041833970521e+05 1.619596753006361541e+05 2.185255336167606001e+05
1.955913770593536901e+05 1.429022516528598790e+05 1.047481022335458401e+05 8.036493742750101956e+04 6.865778528503657435e+04 6.865778528503657435e+04 8.036493742750100500e+04 1.047481022335457528e+05 1.429022516528598499e+05 1.955913770593536901e+05
1.792481677704784670e+05 1.290138367815288802e+05 9.311303590853350761e+04 7.051151761179698224e+04 5.979108475201813417e+04 5.979108475201813417e+04 7.051151761179696769e+04 9.311303590853346395e+04 1.290138367815288511e+05 1.792481677704784670e+05
1.600260953383476590e+05 1.151227555495655688e+05 8.244878134665965626e+04 6.177330970450541645e+04 5.198867998345829255e+04 5.198867998345829255e+04 6.177330970450541645e+04 8.244878134665958351e+04 1.151227555495655106e+05 1.600260953383476590e+05
1.776468052205141867e+05 1.277590260733346222e+05 9.173248983890801901e+04 6.902522204793283890e+04 5.828823749215198768e+04 5.828823749215198768e+04 6.902522204793283890e+04 9.173248983890794625e+04 1.277590260733345494e+05 1.776468052205141867e+05
2.067607943063638231e+05 1.468194811851222476e+05 1.037511085434978595e+05 7.686966940095565224e+04 6.428141006109781301e+04 6.428141006109781301e+04 7.686966940095565224e+04 1.037511085434978013e+05 1.468194811851222184e+05 2.067607943063638231e+05
2.864570152860696544e+05 2.031716250558299653e+05 1.444579515437419468e+05 1.080962162904446450e+05 9.107510595705907326e+04 9.107510595705907326e+04 1.080962162904446450e+05 1.444579515437419177e+05 2.031716250558298198e+05 2.864570152860696544e+05
2.167399824348386610e+05 1.533950800592689193e+05 1.075798572332990734e+05 7.900656015220809786e+04 6.567285823616776906e+04 6.567285823616776906e+04 7.900656015220809786e+04 1.075798572332990298e+05 1.533950800592688902e+05 2.167399824348386610e+05
2.151693015056353470e+05 1.527741535146389506e+05 1.076252334342922695e+05 7.939532457972678822e+04 6.618214400416631543e+04 6.618214400416631543e+04 7.939532457972678822e+04 1.076252334342922550e+05 1.527741535146389215e+05 2.151693015056353470e+05
2.742198654740139027e+05 1.920767083751953323e+05 1.337224524837400531e+05 9.782316244890885719e+04 8.120441586813071626e+04 8.120441586813071626e+04 9.782316244890885719e+04 1.337224524837399949e+05 1.920767083751953032e+05 2.742198654740139027e+05
3.469433752566661569e+05 2.421352207880804781e+05 1.689466740541672043e+05 1.242638078491212509e+05 1.036099265801728470e+05 1.036099265801728470e+05 1.242638078491212800e+05 1.689466740541671752e+05 2.421352207880802162e+05 3.469433752566661569e+05
2.258587949486318976e+05 1.567729648963829677e+05 1.076488521521731600e+05 7.764266207953786943e+04 6.386834014787209162e+04 6.386834014787209162e+04 7.764266207953786943e+04 1.076488521521731018e+05 1.567729648963829386e+05 2.258587949486318976e+05
2.217642663295270759e+05 1.540561770270520938e+05 1.060744999559895659e+05 7.676873865922431287e+04 6.329604377831418969e+04 6.329604377831418969e+04 7.676873865922431287e+04 1.060744999559894932e+05 1.540561770270519191e+05 2.217642663295270759e+05
2.113966319564773003e+05 1.455347299192237551e+05 9.952452684388736088e+04 7.175872285561093304e+04 5.909193288202578697e+04 5.909193288202578697e+04 7.175872285561093304e+04 9.952452684388733178e+04 1.455347299192236969e+05 2.113966319564773003e+05
2.657824310303681414e+05 1.828119778020684025e+05 1.257566838393211656e+05 9.146116274182268535e+04 7.578671885750122601e+04 7.578671885750122601e+04 9.146116274182268535e+04 1.257566838393210783e+05 1.828119778020684025e+05 2.657824310303681414e+05
1.262253700930643681e+05 8.729948346284184663e+04 6.003635581628517684e+04 4.350785483828924771e+04 3.593684859149601107e+04 3.593684859149601107e+04 4.350785483828924771e+04 6.003635581628513319e+04 8.729948346284181753e+04 1.262253700930643681e+05
1.285352060768813826e+05 8.900295353261510900e+04 6.156785022201644460e+04 4.493135969175217178e+04 3.728315107509717927e+04 3.728315107509717927e+04 4.493135969175217906e+04 6.156785022201642278e+04 8.900295353261510900e+04 1.285352060768813826e+05
6.261631395002734644e+04 4.432495413137059950e+04 3.123322737558403605e+04 2.307522076555163585e+04 1.925727391287602586e+04 1.925727391287602586e+04 2.307522076555163585e+04 3.123322737558401786e+04 4.432495413137059222e+04 6.261631395002734644e+04
9.935900979446734709e+04 6.913065341644530417e+04 4.818653713149781106e+04 3.545012342799599719e+04 2.957269976634745399e+04 2.957269976634745399e+04 3.545012342799599719e+04 4.818653713149779651e+04 6.913065341644527507e+04 9.935900979446734709e+04
8.436180624220090976e+04 5.822541730446164001e+04 4.019810316892044648e+04 2.932978084451711766e+04 2.435081496342953687e+04 2.435081496342953687e+04 2.932978084451711766e+04 4.019810316892043193e+04 5.822541730446160363e+04 8.436180624220090976e+04
1.679058051068961795e+05 1.135082592201186199e+05 7.687771124381865957e+04 5.530227481996265851e+04 4.558074558420972608e+04 4.558074558420972608e+04 5.530227481996265851e+04 7.687771124381861591e+04 1.135082592201185907e+05 1.679058051068961795e+05
1.275856243386485003e+05 8.482332743514733738e+04 5.628700466379410500e+04 3.976892778942114819e+04 3.244503112861516274e+04 3.244503112861516274e+04 3.976892778942114819e+04 5.628700466379407590e+04 8.482332743514733738e+04 1.275856243386485003e+05
1.164320953005398187e+05 7.705493285179568920e+04 5.065443814921521698e+04 3.541789152023533825e+04 2.869713861329414067e+04 2.869713861329414067e+04 3.541789152023533825e+04 5.065443814921518060e+04 7.705493285179566010e+04 1.164320953005398187e+05
1.240707910659693880e+05 8.170014958851601114e+04 5.356437436755534145e+04 3.742378635757617303e+04 3.032476539437754400e+04 3.032476539437754400e+04 3.742378635757617303e+04 5.356437436755531962e+04 8.170014958851598203e+04 1.240707910659693880e+05
9.412062301256779756e+04 6.247447897776425816e+04 4.124418230043672520e+04 2.898541759418924630e+04 2.357609850003986867e+04 2.357609850003986867e+04 2.898541759418924994e+04 4.124418230043671065e+04 6.247447897776422906e+04 9.412062301256779756e+04
7.934701033333809755e+04 5.231374764265905833e+04 3.426926181276072748e+04 2.389138781371003643e+04 1.932574682246613156e+04 1.932574682246613156e+04 2.389138781371004006e+04 3.426926181276071293e+04 5.231374764265903650e+04 7.934701033333809755e+04
7.208910890675203700e+04 4.860955771487081802e+04 3.262670400585385505e+04 2.321477265336714481e+04 1.899519395306134174e+04 1.899519395306134174e+04 2.321477265336714481e+04 3.262670400585383322e+04 4.860955771487081802e+04 7.208910890675203700e+04
8.071676177292081411e+04 5.468089671309555706e+04 3.714765527337104868e+04 2.683026523983753577e+04 2.218600922346080552e+04 2.218600922346080552e+04 2.683026523983754305e+04 3.714765527337101958e+04 5.468089671309554979e+04 8.071676177292081411e+04
6.669042063811431581e+04 4.593101902058910491e+04 3.175210747633488427e+04 2.326238789081688446e+04 1.938455354665606137e+04 1.938455354665606137e+04 2.326238789081688446e+04 3.175210747633486244e+04 4.593101902058910491e+04 6.669042063811431581e+04
8.504159474309014331e+04 5.742818555347192887e+04 3.894145055157045135e+04 2.808906265959580560e+04 2.320390237546060962e+04 2.320390237546060962e+04 2.808906265959579832e+04 3.894145055157042225e+04 5.742818555347191432e+04 8.504159474309014331e+04
5.139882508496418450e+04 3.435582553026665846e+04 2.301074099908696007e+04 1.641753944098577995e+04 1.347560236056126996e+04 1.347560236056126996e+04 1.641753944098577995e+04 2.301074099908694916e+04 3.435582553026665119e+04 5.139882508496418450e+04
7.509035777938761748e+04 5.073018205669930467e+04 3.452353556084193406e+04 2.504288307588790121e+04 2.077439062469065539e+04 2.077439062469065539e+04 2.504288307588790121e+04 3.452353556084191951e+04 5.073018205669930467e+04 7.509035777938761748e+04
6.641484862257588247e+04 4.476388241830764309e+04 3.047676489804615994e+04 2.217398706183916875e+04 1.845074781552102286e+04 1.845074781552102286e+04 2.217398706183917238e+04 3.047676489804615630e+04 4.476388241830764309e+04 6.641484862257588247e+04
4.361889202609074709e+04 2.945228240351165005e+04 2.000674277954166610e+04 1.448526407081035904e+04 1.200264653698791153e+04 1.200264653698791153e+04 1.448526407081035904e+04 2.000674277954165518e+04 2.945228240351163549e+04 4.361889202609074709e+04
5.339378372342476359e+04 3.626478764010492887e+04 2.479344848926861596e+04 1.802914431977276035e+04 1.496554267423964666e+04 1.496554267423964666e+04 1.802914431977276399e+04 2.479344848926861232e+04 3.626478764010492887e+04 5.339378372342476359e+04
4.317766555768099352e+04 2.998429345434679999e+04 2.107784105148629533e+04 1.573852550598286871e+04 1.328134782462702969e+04 1.328134782462702969e+04 1.573852550598286871e+04 2.107784105148628805e+04 2.998429345434678908e+04 4.317766555768099352e+04
5.051022993419185514e+04 3.556098309709791647e+04 2.529538581451327627e+04 1.902735193879748113e+04 1.610263557993401446e+04 1.610263557993401446e+04 1.902735193879748113e+04 2.529538581451326172e+04 3.556098309709791647e+04 5.051022993419185514e+04
3.868942282886783505e+04 2.710413679088373829e+04 1.925241871925920714e+04 1.450763047182002447e+04 1.230815061040302317e+04 1.230815061040302317e+04 1.450763047182002811e+04 1.925241871925920350e+04 2.710413679088373101e+04 3.868942282886783505e+04
2.681232241249997242e+04 1.866889459746822467e+04 1.310847576115303491e+04 9.748491440330653859e+03 8.195903707603722069e+03 8.195903707603722069e+03 9.748491440330650221e+03 1.310847576115303127e+04 1.866889459746821740e+04 2.681232241249997242e+04
2.546492792102832391e+04 1.761780939363660218e+04 1.229938488820887324e+04 9.106419838732710559e+03 7.638187477563723405e+03 7.638187477563723405e+03 9.106419838732710559e+03 1.229938488820886232e+04 1.761780939363659854e+04 2.546492792102832391e+04
3.386829626032706437e+04 2.373948081564021049e+04 1.689377306919218609e+04 1.275895573535860240e+04 1.084038654720559862e+04 1.084038654720559862e+04 1.275895573535860422e+04 1.689377306919218245e+04 2.373948081564020322e+04 3.386829626032706437e+04
3.455488759701345407e+04 2.456186914171687386e+04 1.761720349402631109e+04 1.331411577118947571e+04 1.128328431654111046e+04 1.128328431654111046e+04 1.331411577118947571e+04 1.761720349402631109e+04 2.456186914171687022e+04 3.455488759701345407e+04
3.585404295399339753e+04 2.582919380978831032e+04 1.887055132953834982e+04 1.453813943969091815e+04 1.248012892152754830e+04 1.248012892152754830e+04 1.453813943969091815e+04 1.887055132953834254e+04 2.582919380978830668e+04 3.585404295399339753e+04
3.087914131766452920e+04 2.230447143661483642e+04 1.627168918284204301e+04 1.247010791702883944e+04 1.065112221347727609e+04 1.065112221347727609e+04 1.247010791702883944e+04 1.627168918284203573e+04 2.230447143661482914e+04 3.087914131766452920e+04
2.060334106473052452e+04 1.481589190057867381e+04 1.072408951307839925e+04 8.154208888659904005e+03 6.932884324211533567e+03 6.932884324211533567e+03 8.154208888659904005e+03 1.072408951307839743e+04 1.481589190057867017e+04 2.060334106473052452e+04
2.754596310131893551e+04 1.947751476965960683e+04 1.394152661114622788e+04 1.054275520569927176e+04 8.949183955004944437e+03 8.949183955004944437e+03 1.054275520569927357e+04 1.394152661114622424e+04 1.947751476965960683e+04 2.754596310131893551e+04
2.429926562538371581e+04 1.737775436157737568e+04 1.247050945590161973e+04 9.390131677275912807e+03 7.930871410147597999e+03 7.930871410147597999e+03 9.390131677275912807e+03 1.247050945590161791e+04 1.737775436157736476e+04 2.429926562538371581e+04
3.182635919534501227e+04 2.257154566519768923e+04 1.614085636238185543e+04 1.215985366863838863e+04 1.028657024887849730e+04 1.028657024887849730e+04 1.215985366863838863e+04 1.614085636238184634e+04 2.257154566519767832e+04 3.182635919534501227e+04
3.314590636752350110e+04 2.375757544082279492e+04 1.702080834531076835e+04 1.275883635756715194e+04 1.073337817090236967e+04 1.073337817090236967e+04 1.275883635756715194e+04 1.702080834531076107e+04 2.375757544082278764e+04 3.314590636752350110e+04
3.969176711804097431e+04 2.833822473110753344e+04 2.033667470096845864e+04 1.533028339241596586e+04 1.296115046469136541e+04 1.296115046469136541e+04 1.533028339241596404e+04 2.033667470096844772e+04 2.833822473110752253e+04 3.969176711804097431e+04
4.113566604892293253e+04 2.947955485842276539e+04 2.111190525183260615e+04 1.581598745727793539e+04 1.329858732785388565e+04 1.329858732785388565e+04 1.581598745727793539e+04 2.111190525183259524e+04 2.947955485842275812e+04 4.113566604892293253e+04
3.815835664652168634e+04 2.711275951741386962e+04 1.932004773314272097e+04 1.445643458647880470e+04 1.216309698125917384e+04 1.216309698125917384e+04 1.445643458647880470e+04 1.932004773314270642e+04 2.711275951741385870e+04 3.815835664652168634e+04
3.399545503257557721e+04 2.426417290410328496e+04 1.728405750826341682e+04 1.288270234023001649e+04 1.079909577113332125e+04 1.079909577113332125e+04 1.288270234023001649e+04 1.728405750826341318e+04 2.426417290410327405e+04 3.399545503257557721e+04
3.020573619050605339e+04 2.137910419575137348e+04 1.515186632039402866e+04 1.128102190734260512e+04 9.464302091435078182e+03 9.464302091435078182e+03 1.128102190734260512e+04 1.515186632039402321e+04 2.137910419575136621e+04 3.020573619050605339e+04
3.772994209218106698e+04 2.665434861874104899e+04 1.890177707290581748e+04 1.409884459369288197e+04 1.184582985083115636e+04 1.184582985083115636e+04 1.409884459369288197e+04 1.890177707290581020e+04 2.665434861874103808e+04 3.772994209218106698e+04
2.261663352721157935e+04 1.570375930848521784e+04 1.090571398600737120e+04 7.987989373862634238e+03 6.643760499121258363e+03 6.643760499121258363e+03 7.987989373862634238e+03 1.090571398600736939e+04 1.570375930848521057e+04 2.261663352721157935e+04
