1.340712020900662537e+04 1.118080254966141547e+04 9.371431397822059807e+03 7.919155737480424250e+03 6.771605929629391539e+03 5.883893712262848567e+03 5.218612200375722750e+03 4.745835885963935652e+03 4.443120638024440268e+03 4.295503702555201926e+03 4.295503702555201926e+03 4.443120638024440268e+03 4.745835885963935652e+03 5.218612200375720022e+03 5.883893712262848567e+03 6.771605929629391539e+03 7.919155737480424250e+03 9.371431397822057988e+03 1.118080254966141001e+04 1.340712020900662537e+04
1.301130928226989090e+04 1.085071795656073118e+04 9.094763859335322195e+03 7.685362922725249518e+03 6.571691587345653716e+03 5.710186802295212146e+03 5.064546025156176256e+03 4.605727221994329739e+03 4.311948867359018550e+03 4.168689944283139994e+03 4.168689944283139994e+03 4.311948867359018550e+03 4.605727221994329739e+03 5.064546025156174437e+03 5.710186802295212146e+03 6.571691587345653716e+03 7.685362922725249518e+03 9.094763859335320376e+03 1.085071795656072572e+04 1.301130928226989090e+04
1.262729485820428999e+04 1.053047099936442828e+04 8.826341948081973896e+03 7.458537923604900243e+03 6.377735367775178020e+03 5.541656945028777045e+03 4.915071542395683537e+03 4.469794269499877373e+03 4.184686458559346647e+03 4.045655664386084027e+03 4.045655664386084027e+03 4.184686458559346647e+03 4.469794269499877373e+03 4.915071542395681718e+03 5.541656945028777045e+03 6.377735367775178020e+03 7.458537923604900243e+03 8.826341948081972077e+03 1.053047099936442282e+04 1.262729485820428999e+04
1.225971145621068172e+04 1.022392661293739911e+04 8.569405142783023621e+03 7.241418202030034990e+03 6.192078052425598798e+03 5.380338061181561898e+03 4.771992700974481522e+03 4.339677549945587089e+03 4.062869291700808844e+03 3.927885715310765590e+03 3.927885715310765590e+03 4.062869291700808844e+03 4.339677549945587089e+03 4.771992700974479703e+03 5.380338061181561898e+03 6.192078052425598798e+03 7.241418202030034990e+03 8.569405142783021802e+03 1.022392661293739366e+04 1.225971145621068172e+04
1.190373795692782187e+04 9.927064248287309965e+03 8.320583533372007878e+03 7.031156077480492058e+03 6.012284612749014741e+03 5.224114338151498487e+03 4.633432919499558921e+03 4.213670489442477447e+03 3.944899647467221257e+03 3.813835459898432418e+03 3.813835459898432418e+03 3.944899647467221257e+03 4.213670489442477447e+03 4.633432919499557102e+03 5.224114338151498487e+03 6.012284612749014741e+03 7.031156077480492058e+03 8.320583533372006059e+03 9.927064248287304508e+03 1.190373795692782187e+04
1.156988983658541838e+04 9.648653235561663678e+03 8.087227323514284762e+03 6.833962704374122040e+03 5.843666156580660754e+03 5.077600633082020067e+03 4.503485261334983079e+03 4.095495343304963171e+03 3.834262355466025383e+03 3.706873948800879589e+03 3.706873948800879589e+03 3.834262355466025383e+03 4.095495343304963171e+03 4.503485261334981260e+03 5.077600633082020067e+03 5.843666156580660754e+03 6.833962704374122040e+03 8.087227323514282944e+03 9.648653235561658221e+03 1.156988983658541838e+04
1.124755519470352010e+04 9.379843832079455751e+03 7.861918910040936680e+03 6.643569973582245439e+03 5.680862874573378576e+03 4.936139771760040276e+03 4.378019130763663270e+03 3.981395724081381104e+03 3.727440631086051781e+03 3.603601238026245028e+03 3.603601238026245028e+03 3.727440631086051781e+03 3.981395724081381104e+03 4.378019130763661451e+03 4.936139771760040276e+03 5.680862874573378576e+03 6.643569973582245439e+03 7.861918910040934861e+03 9.379843832079450294e+03 1.124755519470352010e+04
1.094373836978383042e+04 9.126477271793815817e+03 7.649554249483459898e+03 6.464115123122296609e+03 5.527412485446169740e+03 4.802805701657221107e+03 4.259760909423916019e+03 3.873851018881015534e+03 3.626755712629596474e+03 3.506261445737041413e+03 3.506261445737041413e+03 3.626755712629596474e+03 3.873851018881015534e+03 4.259760909423914200e+03 4.802805701657221107e+03 5.527412485446169740e+03 6.464115123122296609e+03 7.649554249483458079e+03 9.126477271793812179e+03 1.094373836978383042e+04
1.066092044782802986e+04 8.890622644282599140e+03 7.451867594007446314e+03 6.297063650889354903e+03 5.384568124579261166e+03 4.678687280492241371e+03 4.149676339807543627e+03 3.773739479468552872e+03 3.533029832182813152e+03 3.415649486422019891e+03 3.415649486422019891e+03 3.533029832182813152e+03 3.773739479468552872e+03 4.149676339807542718e+03 4.678687280492241371e+03 5.384568124579261166e+03 6.297063650889354903e+03 7.451867594007444495e+03 8.890622644282593683e+03 1.066092044782802986e+04
1.038652393264989951e+04 8.661791007906216691e+03 7.260067410395620755e+03 6.134986433437559754e+03 5.245977208686552331e+03 4.558264706132175888e+03 4.042869734099092966e+03 3.676608939247022136e+03 3.442094806570756646e+03 3.327735659400158966e+03 3.327735659400158966e+03 3.442094806570756646e+03 3.676608939247022136e+03 4.042869734099091602e+03 4.558264706132175888e+03 5.245977208686552331e+03 6.134986433437559754e+03 7.260067410395618936e+03 8.661791007906213054e+03 1.038652393264989951e+04
