2.706318761984105222e+05 2.694273550441456027e+05 -1.257022161737389164e+06 1.763651192985021917e+05 -1.472622919502264995e+05 -5.541799926113850961e+04 -3.728981202479454223e+05 -1.072674126199178863e+04 -1.046965096780655949e+04 -1.271419283159356564e+04 -1.435972810983046838e+04 -1.490408158697359249e+04 -1.607755427613110078e+04 -1.699046718869331380e+04 -1.819907902743429804e+04 -1.816640996881247702e+04 -1.705214132607479041e+04 -1.554779018215999895e+04 -1.488031479327621128e+04 -1.095763605660027861e+04 -5.944051921344137554e+03
2.694273550441456027e+05 3.197716507871164358e+05 -1.237888109462863300e+06 -5.970199895819457743e+04 -3.056549584377393476e+05 -1.109408573925774690e+05 -7.921882174111792119e+05 -2.663661195001473243e+04 -3.112519604575187623e+04 -3.502997038959248312e+04 -3.730689019378243393e+04 -3.765296279484302067e+04 -3.834001202995183121e+04 -3.837003084191897506e+04 -3.771232873084656603e+04 -3.528517414815654774e+04 -3.101477681213893811e+04 -2.522308631855862404e+04 -2.351274004179087569e+04 -1.609262986043425553e+04 -8.127248376720649503e+03
-1.257022161737389164e+06 -1.237888109462863300e+06 1.418039395173652284e+07 6.632690556232948788e+06 3.318056641492738854e+06 1.209482321287420113e+06 8.645493097922122106e+06 1.959606373198305082e+05 2.760539494340363308e+05 3.376416658792321687e+05 3.843684254427946871e+05 4.137568998772954219e+05 4.398636968371952535e+05 4.553457599177297670e+05 4.472265581296272576e+05 4.178443632814339944e+05 3.608036439902932616e+05 2.648053583781960770e+05 2.474730903920897399e+05 1.533199212471907085e+05 6.742694380398266367e+04
1.763651192985021917e+05 -5.970199895819457743e+04 6.632690556232948788e+06 8.419151477652886882e+06 3.109833037096156273e+06 1.117225542556129862e+06 8.180114973981111310e+06 1.956852843819952686e+05 2.931372178570344695e+05 3.490238744165062089e+05 3.895850888268931885e+05 4.155548729078032775e+05 4.340847060385050718e+05 4.419558303865942289e+05 4.213764171343698981e+05 3.840112151127498946e+05 3.218642600954857189e+05 2.188372907384833088e+05 2.013201838961779722e+05 1.151124053085606720e+05 4.459544804681989626e+04
-1.472622919502264995e+05 -3.056549584377393476e+05 3.318056641492738854e+06 3.109833037096156273e+06 1.484038405221222201e+06 5.254923624695943436e+05 3.888389060309233610e+06 1.240342999358335655e+05 1.738071788928317837e+05 1.959274164481807675e+05 2.088501086961358087e+05 2.142885575435055362e+05 2.144972755939759663e+05 2.096737593686240143e+05 1.927168614217198337e+05 1.704518015236500069e+05 1.398460714699142845e+05 9.443626106463528413e+04 8.403506870277602866e+04 4.853772345915466576e+04 1.954453091051556476e+04
-5.541799926113850961e+04 -1.109408573925774690e+05 1.209482321287420113e+06 1.117225542556129862e+06 5.254923624695943436e+05 1.913360471930238127e+05 1.356471905459135305e+06 2.904439198922751893e+04 4.510609361108941812e+04 5.546789808201073174e+04 6.371290546530518623e+04 6.975770370657225430e+04 7.394750126417844149e+04 7.606185875646938803e+04 7.316030097278338508e+04 6.740428411751182284e+04 5.738143879089434631e+04 4.005090637444731692e+04 3.676260447328630835e+04 2.183294762615787477e+04 9.014003125768645987e+03
-3.728981202479454223e+05 -7.921882174111792119e+05 8.645493097922122106e+06 8.180114973981111310e+06 3.888389060309233610e+06 1.356471905459135305e+06 1.032106954269443080e+07 3.978127696949524689e+05 5.209215127722348552e+05 5.610627526994346408e+05 5.752695208734031767e+05 5.694212732288410189e+05 5.551653739347995725e+05 5.308739812819976360e+05 4.802867174045228749e+05 4.176526420042272075e+05 3.366456102780141518e+05 2.259371497629953374e+05 1.994947687000003352e+05 1.141964201306795439e+05 4.586170971254367760e+04
-1.072674126199178863e+04 -2.663661195001473243e+04 1.959606373198305082e+05 1.956852843819952686e+05 1.240342999358335655e+05 2.904439198922751893e+04 3.978127696949524689e+05 2.525225624704233196e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.046965096780655949e+04 -3.112519604575187623e+04 2.760539494340363308e+05 2.931372178570344695e+05 1.738071788928317837e+05 4.510609361108941812e+04 5.209215127722348552e+05 0.000000000000000000e+00 3.206860985898774234e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.271419283159356564e+04 -3.502997038959248312e+04 3.376416658792321687e+05 3.490238744165062089e+05 1.959274164481807675e+05 5.546789808201073174e+04 5.610627526994346408e+05 0.000000000000000000e+00 0.000000000000000000e+00 3.491328864573150058e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
