2.461091807042275905e+05 2.579277598283640982e+05 -1.098416952607501764e+06 1.450937856389920053e+05 -1.591753355565387465e+05 -5.930716167345834401e+04 -4.055413657434708439e+05 -2.446007139328596168e+04 -3.136600280698723873e+04 -3.539589264075577375e+04 -3.906102368631914578e+04 -3.755709939487563679e+04 -3.043143221510996591e+04 -1.626538146306781164e+04
2.579277598283640982e+05 3.080923229347061133e+05 -1.200907985539481044e+06 -7.755753130847078864e+04 -3.045326503739276086e+05 -1.101439697780100250e+05 -7.908575441902853781e+05 -5.873269695199922717e+04 -7.338551232055774017e+04 -7.691124384602728242e+04 -7.654483181533153402e+04 -6.585889962046626897e+04 -4.678418762763783889e+04 -2.264397253537523648e+04
-1.098416952607501764e+06 -1.200907985539481044e+06 1.228848079985203966e+07 6.330704336494368501e+06 3.259690457702321932e+06 1.183773209853671258e+06 8.512259719563819468e+06 4.762264508333580452e+05 7.256683283039677190e+05 8.519700202243275708e+05 8.934698416929240339e+05 7.618891999067154247e+05 4.848107225675296504e+05 2.021629643546850712e+05
1.450937856389920053e+05 -7.755753130847078864e+04 6.330704336494368501e+06 7.858838668544731103e+06 2.939846189488836564e+06 1.053455345562949311e+06 7.747353683044789359e+06 4.671878035087467288e+05 7.074163457421610365e+05 8.115360082379381638e+05 8.210057142881682375e+05 6.663926928051225841e+05 3.854557516006476362e+05 1.410960483917905949e+05
-1.591753355565387465e+05 -3.045326503739276086e+05 3.259690457702321932e+06 2.939846189488836564e+06 1.414929823770921445e+06 4.997882421234981157e+05 3.713379559368684422e+06 2.880841770703380462e+05 3.906546815694958204e+05 4.123527444179008598e+05 3.849452308281851583e+05 2.946471936223676894e+05 1.649021379963070794e+05 6.053449255758076470e+04
-5.930716167345834401e+04 -1.101439697780100250e+05 1.183773209853671258e+06 1.053455345562949311e+06 4.997882421234981157e+05 1.815424627564479888e+05 1.292198766217370518e+06 7.116430238822316460e+04 1.149375549487467360e+05 1.382356213170559204e+05 1.429144225885578780e+05 1.187180197732724919e+05 7.103731437679423834e+04 2.757564643614181477e+04
-4.055413657434708439e+05 -7.908575441902853781e+05 8.512259719563819468e+06 7.747353683044789359e+06 3.713379559368684422e+06 1.292198766217370518e+06 9.872387142155796289e+06 8.918910998683015350e+05 1.096830060448376229e+06 1.081431361924412195e+06 9.671834656202149345e+05 7.156856256195795722e+05 3.931320684376183781e+05 1.422596673937836895e+05
-2.446007139328596168e+04 -5.873269695199922717e+04 4.762264508333580452e+05 4.671878035087467288e+05 2.880841770703380462e+05 7.116430238822316460e+04 8.918910998683015350e+05 5.569010001463460503e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.136600280698723873e+04 -7.338551232055774017e+04 7.256683283039677190e+05 7.074163457421610365e+05 3.906546815694958204e+05 1.149375549487467360e+05 1.096830060448376229e+06 0.000000000000000000e+00 6.740723266072341939e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.539589264075577375e+04 -7.691124384602728242e+04 8.519700202243275708e+05 8.115360082379381638e+05 4.123527444179008598e+05 1.382356213170559204e+05 1.081431361924412195e+06 0.000000000000000000e+00 0.000000000000000000e+00 6.080698388465525350e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.906102368631914578e+04 -7.654483181533153402e+04 8.934698416929240339e+05 8.210057142881682375e+05 3.849452308281851583e+05 1.429144225885578780e+05 9.671834656202149345e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.167803896181539749e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.755709939487563679e+04 -6.585889962046626897e+04 7.618891999067154247e+05 6.663926928051225841e+05 2.946471936223676894e+05 1.187180197732724919e+05 7.156856256195795722e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.460953563344496069e+05 0.000000000000000000e+00 0.000000000000000000e+00
-3.043143221510996591e+04 -4.678418762763783889e+04 4.848107225675296504e+05 3.854557516006476362e+05 1.649021379963070794e+05 7.103731437679423834e+04 3.931320684376183781e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.810848633319027431e+05 0.000000000000000000e+00
-1.626538146306781164e+04 -2.264397253537523648e+04 2.021629643546850712e+05 1.410960483917905949e+05 6.053449255758076470e+04 2.757564643614181477e+04 1.422596673937836895e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.168355595611782337e+04
