8.150274743767499191e-05 -2.353053350673803062e-04
2.321946388776984860e-04 -5.309815675202400349e-04
3.828865303177219530e-04 -8.158596975485702795e-04
5.335784217577455284e-04 -1.077203140236249147e-03
6.842703131977688870e-04 -1.323033782228924581e-03
8.349622046377923540e-04 -1.569909653112361260e-03
9.856540960778159294e-04 -1.822797173157591263e-03
1.136345987517839180e-03 -2.073000699098216139e-03
1.287037878957862647e-03 -2.313301055899359172e-03
1.437729770397886114e-03 -2.543838689537832737e-03
1.588421661837909581e-03 -2.766017099525312425e-03
1.739113553277933264e-03 -2.978230992908423996e-03
1.889805444717956731e-03 -3.179431722767536283e-03
2.040497336157980415e-03 -3.370910376266996692e-03
2.191189227598003882e-03 -3.553566826594420271e-03
2.341881119038027349e-03 -3.725736051316078882e-03
2.492573010478050816e-03 -3.885985079800478945e-03
2.643264901918074283e-03 -4.034508324179769852e-03
2.793956793358097750e-03 -4.171610628243270849e-03
2.944648684798120350e-03 -4.297042278077247042e-03
3.095340576238144251e-03 -4.410867429134214014e-03
3.246032467678168151e-03 -4.513467961698268069e-03
3.396724359118191618e-03 -4.605627542029867329e-03
3.547416250558215085e-03 -4.687027525015373917e-03
3.698108141998238552e-03 -4.757435038189965042e-03
3.848800033438262019e-03 -4.816893117624023411e-03
3.999491924878285920e-03 -4.866279268912494099e-03
4.150183816318308953e-03 -4.905018076455745953e-03
4.300875707758332854e-03 -4.934165870729660154e-03
4.451567599198356755e-03 -4.953819795196841465e-03
4.602259490638378921e-03 -4.964627302943020598e-03
4.752951382078402821e-03 -4.966591832176746150e-03
4.903643273518425855e-03 -4.959783287286990798e-03
5.054335164958449755e-03 -4.944832297786088023e-03
5.205027056398473656e-03 -4.922053425791802009e-03
5.355718947838496689e-03 -4.891555845926536840e-03
5.506410839278520590e-03 -4.853661764664270704e-03
5.657102730718543623e-03 -4.809455273627729656e-03
5.807794622158567524e-03 -4.758838034014788859e-03
5.958486513598589690e-03 -4.702073488321414745e-03
6.109178405038615325e-03 -4.639564529887930944e-03
6.259870296478637491e-03 -4.571911282399456801e-03
6.410562187918661392e-03 -4.498745788627485538e-03
6.561254079358684425e-03 -4.421071761067012738e-03
6.711945970798708326e-03 -4.338862892718919374e-03
6.862637862238731359e-03 -4.253009383876635643e-03
7.013329753678754393e-03 -4.163393721427597824e-03
7.164021645118778293e-03 -4.070650348913703795e-03
7.314713536558802194e-03 -3.974492257563988842e-03
7.465405427998825227e-03 -3.875863456650162353e-03
7.616097319438849128e-03 -3.774482874097580352e-03
7.766789210878873029e-03 -3.671202235773858048e-03
7.917481102318896929e-03 -3.565935434320050522e-03
8.068172993758919095e-03 -3.459221230757695675e-03
8.218864885198941261e-03 -3.351304513500638540e-03
8.369556776638966897e-03 -3.242378415967128551e-03
8.520248668078989063e-03 -3.132572619856046400e-03
8.670940559519014698e-03 -3.022291425890730535e-03
8.821632450959036864e-03 -2.911428703679010219e-03
8.972324342399060765e-03 -2.800835037262487583e-03
9.123016233839082931e-03 -2.690240940323945437e-03
9.273708125279106831e-03 -2.579982474718924522e-03
9.424400016719128997e-03 -2.470203682355522588e-03
9.575091908159152898e-03 -2.361266470337961606e-03
9.725783799599176799e-03 -2.253127962882821387e-03
9.876475691039200699e-03 -2.145994360173557672e-03
1.002716758247922460e-02 -2.040053000270738298e-03
1.017785947391924850e-02 -1.935555573994917396e-03
1.032855136535927240e-02 -1.832556619921422297e-03
