2.173406598338000010e-05 3.101076377022318411e+02 -2.469580699283107208e+02
4.219820248033843350e-04 2.691473625126910747e+02 -4.306542575761742228e+03
8.222299836233887445e-04 1.829195872986469737e+02 -8.025397227156235203e+03
1.222477942443393100e-03 9.797333012596816104e+01 -1.143799193194939107e+04
1.622725901263397455e-03 3.478595960195930559e+01 -1.455460434824020922e+04
2.022973860083402027e-03 -6.519013791853689455e+00 -1.738656364819200462e+04
2.423221818903406165e-03 -2.800310271891072844e+01 -1.994959844485644498e+04
2.823469777723410304e-03 -3.240868341316914325e+01 -2.226069524275248114e+04
3.223717736543414876e-03 -2.651157115851196266e+01 -2.433747203655821431e+04
3.623965695363419448e-03 -1.594442152884641750e+01 -2.619721402833948741e+04
4.024213654183424020e-03 -4.261364779680640424e+00 -2.785659743075502047e+04
4.424461613003427725e-03 4.896278516154408678e+00 -2.933023556954443484e+04
4.824709571823432297e-03 1.015919095659862137e+01 -3.063456177300750642e+04
5.224957530643436869e-03 1.168069273807408059e+01 -3.178174814983565011e+04
5.625205489463440574e-03 9.751998986630548316e+00 -3.278365767803700146e+04
6.025453448283445146e-03 5.969258731063584733e+00 -3.365483556242881605e+04
6.425701407103449718e-03 1.452027016892521116e+00 -3.440346886361797078e+04
6.825949365923454290e-03 -2.226272920212870154e+00 -3.504162961797902972e+04
7.226197324743458862e-03 -4.875700153980658591e+00 -3.557617836998577695e+04
7.626445283563462567e-03 -5.424845854523677069e+00 -3.601654732018748473e+04
8.026693242383467139e-03 -4.732964704268249889e+00 -3.636862696204965323e+04
8.426941201203470844e-03 -2.958529561257311258e+00 -3.664090953329252807e+04
8.827189160023474548e-03 -8.229856129428937406e-01 -3.684861932716454612e+04
9.227437118843479988e-03 1.182515935025960863e+00 -3.697406483309256146e+04
9.627685077663483693e-03 2.584716600740778691e+00 -3.703514749856445997e+04
1.002793303648348740e-02 3.212988952796931308e+00 -3.703506383543217089e+04
1.042818099530349284e-02 2.992703814639257498e+00 -3.701583637287894089e+04
1.082842895412349654e-02 1.687016501664786006e+00 -3.692436916986575670e+04
1.122867691294350025e-02 6.121573534177290332e-01 -3.677950745797205309e+04
1.162892487176350569e-02 -5.012570855535753989e-01 -3.660181374352197599e+04
1.202917283058350939e-02 -1.648204025572322484e+00 -3.638613370173975272e+04
1.242942078940351483e-02 -2.089076702931152330e+00 -3.615711588349465455e+04
1.282966874822351853e-02 -2.031687383063167207e+00 -3.587705012652571168e+04
1.322991670704352224e-02 -1.336127452024085782e+00 -3.555534080310705758e+04
1.363016466586352768e-02 -3.594598777028046865e-01 -3.521743976205177023e+04
1.403041262468353138e-02 7.092397591600932971e-01 -3.490038280550964555e+04
1.443066058350353682e-02 1.149509593845891464e+00 -3.448785336007356818e+04
1.483090854232354053e-02 1.289232375891164351e+00 -3.409312882571924274e+04
1.523115650114354423e-02 1.104066250416735118e+00 -3.367623055545023817e+04
1.563140445996355141e-02 3.994335211693564314e-01 -3.323232752272876678e+04
1.603165241878355685e-02 -1.759180209325299921e-02 -3.279834817566552374e+04
1.643190037760355882e-02 -5.252857943316086020e-01 -3.233036138218484120e+04
1.683214833642356426e-02 -2.928364915494762744e-01 -3.184734614759699980e+04
1.723239629524356969e-02 -3.329891734803893666e-01 -3.138414773289332879e+04
1.763264425406357166e-02 5.411335343755580007e-02 -3.085183847807240818e+04
1.803289221288357710e-02 -2.160225643892501046e-01 -3.036688958255772377e+04
1.843314017170358254e-02 -3.515930044759889572e-01 -2.990141173797002193e+04
1.883338813052358451e-02 -4.730296160671956240e-01 -2.936254193560645581e+04
1.923363608934358995e-02 -2.437683859740270020e-01 -2.888350936010578152e+04
1.963388404816359539e-02 1.653462580466592002e-01 -2.836168051409705731e+04
2.003413200698359736e-02 5.149662382958390960e-01 -2.782651075314546324e+04
2.043437996580360280e-02 4.004193372721084887e-01 -2.733581449255749976e+04
2.083462792462360824e-02 2.314928794122763089e-01 -2.679877375170465530e+04
2.123487588344361021e-02 6.292994147569597185e-02 -2.627371119598926089e+04
2.163512384226361565e-02 1.724605466546415625e-02 -2.575149093688976427e+04
2.203537180108362109e-02 -1.561632100354380936e-01 -2.522627384757340769e+04
2.243561975990362306e-02 -2.408272190792071221e-01 -2.470691288849896955e+04
2.283586771872362850e-02 -3.657977760047410182e-02 -2.419231272279597033e+04
2.323611567754363394e-02 -2.058977789780718215e-01 -2.367829067652668891e+04
2.363636363636363938e-02 -1.077152763344393221e-01 -2.316995354583698645e+04
