4.133499700984265073e+05 -2.407415463940984104e+06 5.779800855934759602e+05 3.443942668832214549e+06 1.099606280127586564e+06 3.088882087832398247e+05 4.626801620354384067e+05 6.038740525297737913e+05 4.775695787295771297e+05 3.326804279651213437e+05 2.144413147629963642e+05 8.767227065637279884e+04 9.667922569368629411e+03 -6.269196120785130915e+03 -4.248108938498637144e+03
-2.407415463940984104e+06 1.572751144653566368e+07 -3.079842724954445846e+06 -1.860021422099717334e+07 -5.996841837213684805e+06 -1.688905068730215775e+06 -2.532212487743756734e+06 -3.247825794183378108e+06 -2.595364078769593034e+06 -1.826052074551645201e+06 -1.188674417645772919e+06 -4.921416760957491351e+05 -5.485717233714740723e+04 3.693770123709313339e+04 2.546386442347853881e+04
5.779800855934759602e+05 -3.079842724954445846e+06 8.948240670599278528e+05 5.339373332179727964e+06 1.661132534368962748e+06 4.650714657936652657e+05 6.957567135863164440e+05 9.282136983695778763e+05 7.246982604741210816e+05 4.980807996273621684e+05 3.177571505080478382e+05 1.276444449704161379e+05 1.374226576072045827e+04 -8.698009848243264059e+03 -5.789968470459257333e+03
3.443942668832214549e+06 -1.860021422099717334e+07 5.339373332179727964e+06 5.897959695735802501e+07 2.277617671456681937e+07 7.187438926969286986e+06 1.030072465377441980e+07 7.237471502442211844e+06 7.378111310029857792e+06 6.682082240293629467e+06 5.683169359275734983e+06 3.640173187694624066e+06 1.541768269096915144e+06 5.275396580000248505e+05 1.559061093985755579e+05
1.099606280127586564e+06 -5.996841837213684805e+06 1.661132534368962748e+06 2.277617671456681937e+07 9.919327950831105933e+06 3.149262805820447858e+06 4.672903912518337369e+06 3.137411066486130469e+06 3.341887504581288435e+06 3.032768839624419343e+06 2.530606453463964164e+06 1.594376845855900552e+06 6.740717104781885864e+05 2.305497184332104807e+05 6.753679121993058652e+04
3.088882087832398247e+05 -1.688905068730215775e+06 4.650714657936652657e+05 7.187438926969286986e+06 3.149262805820447858e+06 1.050299926750131417e+06 1.533751098524374887e+06 6.625882349552948726e+05 8.894616442884170683e+05 9.551476330804728204e+05 9.069919783142000670e+05 6.330746103018625872e+05 2.908462723149323137e+05 1.066087906922036200e+05 3.312103391280208598e+04
4.626801620354384067e+05 -2.532212487743756734e+06 6.957567135863164440e+05 1.030072465377441980e+07 4.672903912518337369e+06 1.533751098524374887e+06 2.313559831242987886e+06 1.143523633066264214e+06 1.461502532213712577e+06 1.469323224681007443e+06 1.309758871576394886e+06 8.634003858983726241e+05 3.773134230911632767e+05 1.323807504537669010e+05 3.956183768846127350e+04
6.038740525297737913e+05 -3.247825794183378108e+06 9.282136983695778763e+05 7.237471502442211844e+06 3.137411066486130469e+06 6.625882349552948726e+05 1.143523633066264214e+06 6.147248688790092245e+06 -5.246244269794144088e+01 -8.048467053406574423e-03 -5.270038265423266158e-04 -3.580732484623070288e-05 -7.113074971207197785e-08 -3.271754103415234409e-06 -4.785720408341781288e-06
4.775695787295771297e+05 -2.595364078769593034e+06 7.246982604741210816e+05 7.378111310029857792e+06 3.341887504581288435e+06 8.894616442884170683e+05 1.461502532213712577e+06 -5.246244269794144088e+01 5.444797116404358298e+06 -5.360564714211704285e+01 -1.374224610733271873e-02 -9.357782617327416652e-04 -2.518190863390643280e-03 -6.371237932031589290e-06 -8.407293070207733365e-07
3.326804279651213437e+05 -1.826052074551645201e+06 4.980807996273621684e+05 6.682082240293629467e+06 3.032768839624419343e+06 9.551476330804728204e+05 1.469323224681007443e+06 -8.048467053406574423e-03 -5.360564714211704285e+01 4.363238009251812473e+06 -4.948237991491645005e+01 -1.938097281160838445e-02 -1.134146310295810686e-03 -7.606400460494139651e-05 -5.674263978583279189e-06
2.144413147629963642e+05 -1.188674417645772919e+06 3.177571505080478382e+05 5.683169359275734983e+06 2.530606453463964164e+06 9.069919783142000670e+05 1.309758871576394886e+06 -5.270038265423266158e-04 -1.374224610733271873e-02 -4.948237991491645005e+01 3.332617576097906567e+06 -4.283883035134270756e+01 -2.048082524789537548e-02 -1.153428477695038435e-03 -6.757825090712814558e-05
8.767227065637279884e+04 -4.921416760957491351e+05 1.276444449704161379e+05 3.640173187694624066e+06 1.594376845855900552e+06 6.330746103018625872e+05 8.634003858983726241e+05 -3.580732484623070288e-05 -9.357782617327416652e-04 -1.938097281160838445e-02 -4.283883035134270756e+01 1.962749870857757982e+06 -2.558747881233300348e+01 -1.647121939164232496e-02 -7.446577561315123519e-04
9.667922569368629411e+03 -5.485717233714740723e+04 1.374226576072045827e+04 1.541768269096915144e+06 6.740717104781885864e+05 2.908462723149323137e+05 3.773134230911632767e+05 -7.113074971207197785e-08 -2.518190863390643280e-03 -1.134146310295810686e-03 -2.048082524789537548e-02 -2.558747881233300348e+01 7.856589937711152015e+05 -1.039138211718396221e+01 -7.354095486580539479e-03
-6.269196120785130915e+03 3.693770123709313339e+04 -8.698009848243264059e+03 5.275396580000248505e+05 2.305497184332104807e+05 1.066087906922036200e+05 1.323807504537669010e+05 -3.271754103415234409e-06 -6.371237932031589290e-06 -7.606400460494139651e-05 -1.153428477695038435e-03 -1.647121939164232496e-02 -1.039138211718396221e+01 2.569632841491874715e+05 -1.890074137346313687e+00
-4.248108938498637144e+03 2.546386442347853881e+04 -5.789968470459257333e+03 1.559061093985755579e+05 6.753679121993058652e+04 3.312103391280208598e+04 3.956183768846127350e+04 -4.785720408341781288e-06 -8.407293070207733365e-07 -5.674263978583279189e-06 -6.757825090712814558e-05 -7.446577561315123519e-04 -7.354095486580539479e-03 -1.890074137346313687e+00 7.253102136241490371e+04
