8.284101591744481852e-02 -8.318948277116613463e+04 -8.150870063508284511e+04 7.771134976698946048e+03
8.486099840162680819e-02 -6.970990749242686434e+04 -6.817983117483477690e+04 7.381660459498837554e+03
8.688098088580878398e-02 -5.647796073529167916e+04 -5.517719802115246421e+04 7.019580336508264736e+03
8.890096336999077364e-02 -4.274880143782012601e+04 -4.156861783962208574e+04 6.688478924962811107e+03
9.092094585417276331e-02 -2.822170232929145277e+04 -2.726284071122447494e+04 6.390441235258967026e+03
9.294092833835473910e-02 -1.037837576982315295e+04 -9.728301091555451421e+03 6.126181337247873671e+03
9.496091082253672877e-02 1.186085640706770209e+04 1.224397345433818919e+04 5.895243371925273095e+03
9.698089330671871844e-02 4.350601926477780216e+04 4.349265119378673990e+04 5.696130555280180488e+03
9.900087579090070811e-02 3.937976730674720602e+04 3.935948512350081728e+04 5.526505227329083027e+03
1.010208582750826978e-01 1.977289600553608034e+04 1.998353081688768725e+04 5.383286078505382648e+03
1.030408407592646736e-01 7.155023630324336409e+03 7.562947769900475578e+03 5.262790339125997889e+03
1.050608232434466632e-01 -8.784040998588362754e+02 -3.475018059909115209e+02 5.161024712827424082e+03
1.070808057276286529e-01 -7.044193825987138553e+03 -6.456916051175839129e+03 5.073858523168129977e+03
1.091007882118106287e-01 -1.199214377923987922e+04 -1.131486433225547989e+04 4.996903869113541077e+03
1.111207706959926184e-01 -1.444316475198170519e+04 -1.370525649848728790e+04 4.926000364429182810e+03
1.131407531801746080e-01 -1.709327252995948220e+04 -1.634336334343562521e+04 4.857472976066061165e+03
1.151607356643565977e-01 -1.983666200502049833e+04 -1.902198604406017694e+04 4.787579745404176720e+03
1.171807181485385874e-01 -2.024028567192196351e+04 -1.943965938747945984e+04 4.713174483116717965e+03
1.192007006327205632e-01 -2.202010870506088395e+04 -2.126608425902084855e+04 4.632119971825896755e+03
1.212206831169025528e-01 -2.336825868532637469e+04 -2.255771204565462904e+04 4.543111262747593173e+03
1.232406656010845425e-01 -2.376394980649805439e+04 -2.296880408461333354e+04 4.445213121756431065e+03
1.252606480852665183e-01 -2.367271686787168801e+04 -2.287600304051361672e+04 4.337941131142734775e+03
1.272806305694485218e-01 -1.957828194067924414e+04 -1.885445360127309687e+04 4.222243996111118577e+03
1.293006130536304976e-01 -9.738168363433756895e+03 -9.099478087917017547e+03 4.099466874080058005e+03
1.313205955378124734e-01 2.294453623108649481e+03 2.775503999970851055e+03 3.971086143980952329e+03
1.333405780219944770e-01 1.710769345834926571e+04 1.740249969229968701e+04 3.839166650793209556e+03
1.353605605061764527e-01 3.677255176464183751e+04 3.690686251658861875e+04 3.705913348212965957e+03
1.373805429903584563e-01 5.117908885627304699e+04 5.100802024281233753e+04 3.573498650703348176e+03
1.394005254745404321e-01 4.819023817281493393e+04 4.792330755697132554e+04 3.444003670424562642e+03
1.414205079587224079e-01 3.725670513180533453e+04 3.711498842055018031e+04 3.319398578369305142e+03
1.434404904429044114e-01 2.480298789531597140e+04 2.478277837007659764e+04 3.201403010380495743e+03
1.454604729270863872e-01 1.680073952432673468e+04 1.693601700188161703e+04 3.091191287712992562e+03
1.474804554112683630e-01 1.227670559322872214e+04 1.252331303264184680e+04 2.989747092570788027e+03
1.495004378954503665e-01 8.330301896474882597e+03 8.640718636688903644e+03 2.897764277259067967e+03
1.515204203796323423e-01 4.659967082317411041e+03 5.018092471127757562e+03 2.815315355783599898e+03
1.535404028638143181e-01 3.003611344942589312e+03 3.367810238960035804e+03 2.742316859879482308e+03
1.555603853479963217e-01 5.797269520456301279e+02 9.821244998318013586e+02 2.678452091166842820e+03
1.575803678321782975e-01 -3.236181183046979299e+02 1.181957233881725671e+02 2.622917374263677630e+03
1.596003503163603010e-01 -1.709593018569559263e+03 -1.283364966277851636e+03 2.574783032003419521e+03
1.616203328005422768e-01 -3.142775045996199879e+03 -2.716271178060379953e+03 2.533023720183015939e+03
1.636403152847242526e-01 -3.361138936149137862e+03 -2.910450162701104091e+03 2.496465072688235978e+03
1.656602977689062561e-01 -5.632675327247392488e+03 -5.199821426589639486e+03 2.463792264133183835e+03
1.676802802530882319e-01 -5.972103971472714875e+03 -5.525740358674879644e+03 2.433818724280567039e+03
1.697002627372702355e-01 -5.019833786552669153e+03 -4.610761305161903692e+03 2.405668030337255914e+03
1.717202452214522113e-01 -3.876358860848350560e+03 -3.481913086502923306e+03 2.378044328512024549e+03
1.737402277056341870e-01 -2.807775353392700254e+03 -2.356798209474237865e+03 2.349687743276119818e+03
1.757602101898161906e-01 -1.433645392774768652e+03 -9.832625878449754282e+02 2.319781546045313007e+03
1.777801926739981664e-01 -6.713477658556142842e+02 -2.449466498683439681e+02 2.287645915151978443e+03
1.798001751581801422e-01 -4.804738829166450387e+02 -9.392186793161414471e+01 2.252755395527092787e+03
1.818201576423621457e-01 9.584107939632501711e+02 1.327796926237605703e+03 2.214819597373556462e+03
1.838401401265441215e-01 6.746858942016689980e+03 7.040099246729495462e+03 2.173933010140106489e+03
1.858601226107260973e-01 1.309210982796123790e+04 1.332672960933650575e+04 2.130301404011637715e+03
1.878801050949081008e-01 1.883640337637732591e+04 1.900244418825250250e+04 2.084168468273738199e+03
1.899000875790900766e-01 2.942575853215387178e+04 2.943592043147033473e+04 2.036152263221660633e+03
1.919200700632720802e-01 4.487901071242661419e+04 4.486316341389791341e+04 1.986931677032125663e+03
1.939400525474540560e-01 4.848556328186591418e+04 4.818878176462565898e+04 1.937134078574491923e+03
1.959600350316360318e-01 4.841929498847951618e+04 4.802203541521537409e+04 1.887482558295578201e+03
1.979800175158180353e-01 4.019804742628902750e+04 3.995903150394435215e+04 1.838608078929459680e+03
2.000000000000000111e-01 3.538233232132299599e+04 3.503838553236026200e+04 1.791026780519408021e+03
