2.173406598338000010e-05 1.053677771633362514e+00 -7.929236972394655858e+00 1.579393822420782669e+02
2.041716550165366233e-03 -8.560607250927265341e+03 -8.500545395578081661e+04 1.177504527128056907e+04
4.061699034347352431e-03 -2.565395028897723751e+04 -2.731993895204205764e+05 2.020094803220712492e+04
6.081681518529338630e-03 -4.431985821399623819e+04 -5.092538967634140863e+05 2.611799465931016312e+04
8.101664002711323961e-03 -6.171946311190893175e+04 -7.555035346388459438e+05 3.010516074880836095e+04
1.012164648689331016e-02 -7.628645859650247439e+04 -9.758052523352860007e+05 3.258669785241286081e+04
1.214162897107529636e-02 -8.893542134979677212e+04 -1.172683019896282349e+06 3.388679606937305653e+04
1.416161145525728256e-02 -9.926913212172925705e+04 -1.331686011200208450e+06 3.426082071504236228e+04
1.618159393943927049e-02 -1.067428792840034439e+05 -1.435545410576602211e+06 3.391548560379444825e+04
1.820157642362125669e-02 -1.117569722405368666e+05 -1.516717688857589616e+06 3.302537417849912163e+04
2.022155890780324289e-02 -1.144297931900172116e+05 -1.561615273849254940e+06 3.174095042587507123e+04
2.224154139198522909e-02 -1.151031878974481660e+05 -1.570156603086227085e+06 3.019246165042833309e+04
2.426152387616721529e-02 -1.141065699355847901e+05 -1.553129956249830779e+06 2.849096483020993401e+04
2.628150636034920148e-02 -1.118033773295024293e+05 -1.529504198306318838e+06 2.672767742027859640e+04
2.830148884453118768e-02 -1.086222508341626817e+05 -1.497729589056500234e+06 2.497619010804224672e+04
3.032147132871317388e-02 -1.051308443975411210e+05 -1.459891436022906797e+06 2.329242394954118572e+04
3.234145381289516008e-02 -1.011658884316402546e+05 -1.419011396863028873e+06 2.171748269077506484e+04
3.436143629707714975e-02 -9.717795999372660299e+04 -1.379000714275891194e+06 2.027799880275273608e+04
3.638141878125913248e-02 -9.339723758214227564e+04 -1.340445196664798539e+06 1.898830110530280581e+04
3.840140126544111521e-02 -8.990492945822978800e+04 -1.305767109815438511e+06 1.785290703508817751e+04
4.042138374962310488e-02 -8.666251354463250027e+04 -1.275463187765066512e+06 1.686893848084303318e+04
4.244136623380509454e-02 -8.385148777751628950e+04 -1.250417101954374230e+06 1.602726527895613435e+04
4.446134871798707727e-02 -8.131666594065506069e+04 -1.230770288385536755e+06 1.531442512113892008e+04
