2.173406598338000010e-05 -1.617115680505238373e+01 -1.191850019757846102e+00 1.579393822420782669e+02
2.041716550165366233e-03 -5.638410820935323500e+03 -8.139196615096250025e+04 1.177504527128056907e+04
4.061699034347352431e-03 -1.524597459703071036e+04 -2.586290064553204575e+05 2.020094803220712492e+04
6.081681518529338630e-03 -2.642658615135050422e+04 -4.801976284407805069e+05 2.611799465931016312e+04
8.101664002711323961e-03 -3.774048109018986725e+04 -7.150768712541923160e+05 3.010516074880836095e+04
1.012164648689331016e-02 -4.862861477700905380e+04 -9.325966052643156145e+05 3.258669785241286081e+04
1.214162897107529636e-02 -5.827930292366010690e+04 -1.117804280683608493e+06 3.388679606937305653e+04
1.416161145525728256e-02 -6.631829059847354074e+04 -1.274535196075703716e+06 3.426082071504236228e+04
1.618159393943927049e-02 -7.266251408990919299e+04 -1.390734049835331505e+06 3.391548560379444825e+04
1.820157642362125669e-02 -7.734163443929680216e+04 -1.480736123803870287e+06 3.302537417849912163e+04
2.022155890780324289e-02 -8.049255955439108948e+04 -1.511673570325733395e+06 3.174095042587507123e+04
2.224154139198522909e-02 -8.227932235031297023e+04 -1.534645611069772858e+06 3.019246165042833309e+04
2.426152387616721529e-02 -8.283892587395331066e+04 -1.524437304428885225e+06 2.849096483020993401e+04
2.628150636034920148e-02 -8.245872117017256096e+04 -1.502579082025580574e+06 2.672767742027859640e+04
2.830148884453118768e-02 -8.133535430551639001e+04 -1.461271888194360072e+06 2.497619010804224672e+04
3.032147132871317388e-02 -7.963626406011167273e+04 -1.412046675700441469e+06 2.329242394954118572e+04
3.234145381289516008e-02 -7.776145288930952665e+04 -1.363237865927760955e+06 2.171748269077506484e+04
3.436143629707714975e-02 -7.582656450027656683e+04 -1.317676524094213033e+06 2.027799880275273608e+04
3.638141878125913248e-02 -7.396532805480500974e+04 -1.276552520827780943e+06 1.898830110530280581e+04
3.840140126544111521e-02 -7.233976420868361311e+04 -1.239810136939391494e+06 1.785290703508817751e+04
4.042138374962310488e-02 -7.081711892743848148e+04 -1.208334851528773550e+06 1.686893848084303318e+04
