2.173406598338000010e-05 -3.367828842131962208e+00 7.582475534062146494e+01 1.579393822420782669e+02
2.041716550165366233e-03 3.391032480533718172e+03 -7.691654084714860073e+04 1.177504527128056907e+04
4.061699034347352431e-03 1.002289638685305363e+04 -2.514545724332917598e+05 2.020094803220712492e+04
6.081681518529338630e-03 1.728638106443181096e+04 -4.693088029215660645e+05 2.611799465931016312e+04
8.101664002711323961e-03 2.403317588658580280e+04 -6.995716768642743118e+05 3.010516074880836095e+04
1.012164648689331016e-02 3.026279970789853178e+04 -9.170443719131943071e+05 3.258669785241286081e+04
1.214162897107529636e-02 3.556497801541670924e+04 -1.107309934320818400e+06 3.388679606937305653e+04
1.416161145525728256e-02 3.981346918820155406e+04 -1.251611104093669681e+06 3.426082071504236228e+04
1.618159393943927049e-02 4.299119357309061161e+04 -1.365822269106194144e+06 3.391548560379444825e+04
1.820157642362125669e-02 4.512044356174010318e+04 -1.448546682676665951e+06 3.302537417849912163e+04
2.022155890780324289e-02 4.630263529115655547e+04 -1.507962125405223807e+06 3.174095042587507123e+04
2.224154139198522909e-02 4.668227415395835123e+04 -1.509579771624249639e+06 3.019246165042833309e+04
2.426152387616721529e-02 4.644907932781282580e+04 -1.504013458761811256e+06 2.849096483020993401e+04
2.628150636034920148e-02 4.560129729285976646e+04 -1.479560323551483452e+06 2.672767742027859640e+04
2.830148884453118768e-02 4.447854159251209057e+04 -1.439862267032182077e+06 2.497619010804224672e+04
3.032147132871317388e-02 4.310579725908651744e+04 -1.397714633987015346e+06 2.329242394954118572e+04
3.234145381289516008e-02 4.160354098307562526e+04 -1.340094561665546382e+06 2.171748269077506484e+04
3.436143629707714975e-02 4.020962813934969017e+04 -1.287831934407246532e+06 2.027799880275273608e+04
3.638141878125913248e-02 3.878604128169612522e+04 -1.240323552792750765e+06 1.898830110530280581e+04
3.840140126544111521e-02 3.754085645029053558e+04 -1.199454561784962891e+06 1.785290703508817751e+04
4.042138374962310488e-02 3.616673273394730495e+04 -1.165765246310643619e+06 1.686893848084303318e+04
4.244136623380509454e-02 3.522496829819303821e+04 -1.137902579992729006e+06 1.602726527895613435e+04
4.446134871798707727e-02 3.443922711217013421e+04 -1.115739764858869137e+06 1.531442512113892008e+04
4.648133120216906000e-02 3.384438929851970897e+04 -1.098828928044520086e+06 1.471477867835635334e+04
4.850131368635104967e-02 3.357275522335146525e+04 -1.086436973883494735e+06 1.421010200333458488e+04
5.052129617053303934e-02 3.307832106807415403e+04 -1.078133332187368767e+06 1.378136077463623405e+04
5.254127865471502207e-02 3.256309661047040208e+04 -1.072586265463951509e+06 1.341050553943081468e+04
5.456126113889700480e-02 3.213434253283794169e+04 -1.068139571411140962e+06 1.307876911355606171e+04
5.658124362307899446e-02 3.184916375240626439e+04 -1.064180426304468419e+06 1.277031604666099520e+04
5.860122610726098413e-02 3.153839070797094246e+04 -1.059233991148211993e+06 1.247076066206658834e+04
6.062120859144296686e-02 3.101978166015283568e+04 -1.052378632935447386e+06 1.216659384527557086e+04
6.264119107562494959e-02 3.064744792906629300e+04 -1.042774216720949509e+06 1.184864287857968702e+04
6.466117355980693926e-02 2.998306075591619810e+04 -1.030135524717870518e+06 1.151093649634623216e+04
6.668115604398892893e-02 2.924729596788302661e+04 -1.013566200144100818e+06 1.114976842486437636e+04
6.870113852817091860e-02 2.860509991632144738e+04 -9.933530329175761435e+05 1.076479235833541134e+04
7.072112101235289439e-02 2.788730122630189362e+04 -9.697663393654234242e+05 1.035715302726746086e+04
7.274110349653488405e-02 2.703699145679594221e+04 -9.429870341213509673e+05 9.931313150405369015e+03
7.476108598071687372e-02 2.595986170405149096e+04 -9.131710748533784645e+05 9.493938140879452476e+03
7.678106846489884951e-02 2.488074847097693055e+04 -8.822687592429263750e+05 9.052121793474971128e+03
7.880105094908083918e-02 2.354683916242175110e+04 -8.491157062210601289e+05 8.612944546158263620e+03
8.082103343326282885e-02 2.239448751087140408e+04 -8.158343572827408789e+05 8.183534772164331116e+03
8.284101591744481852e-02 2.142211414930087267e+04 -7.835442499555145623e+05 7.771134976698946048e+03
8.486099840162680819e-02 2.046961713274471549e+04 -7.527550765071866335e+05 7.381660459498837554e+03
8.688098088580878398e-02 1.959249410851211724e+04 -7.231839298578277230e+05 7.019580336508264736e+03
8.890096336999077364e-02 1.875131600765957046e+04 -6.956790437394788023e+05 6.688478924962811107e+03
9.092094585417276331e-02 1.788504098333382717e+04 -6.703361467375124339e+05 6.390441235258967026e+03
9.294092833835473910e-02 1.711323669417824567e+04 -6.487616603640750982e+05 6.126181337247873671e+03
9.496091082253672877e-02 1.624823328987373861e+04 -6.304344645201924723e+05 5.895243371925273095e+03
9.698089330671871844e-02 1.566024495506216408e+04 -6.136852193042613799e+05 5.696130555280180488e+03
9.900087579090070811e-02 1.518810458113387722e+04 -6.004225883080229396e+05 5.526505227329083027e+03
1.010208582750826978e-01 1.475926211216044430e+04 -5.891295645481543615e+05 5.383286078505382648e+03
1.030408407592646736e-01 1.447565931009448104e+04 -5.793091399405541597e+05 5.262790339125997889e+03
1.050608232434466632e-01 1.417946641598437600e+04 -5.720096510364278220e+05 5.161024712827424082e+03
1.070808057276286529e-01 1.379066845576951710e+04 -5.662625173115499783e+05 5.073858523168129977e+03
