1.085767169693967444e+05 -7.328284085541395470e+05 1.213857481614596327e+05 -1.438585117879929021e+05 -2.241821123248975491e+05 -8.991901541656801419e+04 -1.208732137226876657e+05 -2.869583075342829034e+04 -3.622545172522455687e+04 -4.163769281485179090e+04 -4.486545141812530346e+04 -4.629090651079799136e+04 -4.623132755405747594e+04 -4.507770942652810481e+04
-7.328284085541395470e+05 5.849883360320740379e+06 -6.929384018006909173e+05 5.061291043998138630e+05 1.149026017802960938e+06 4.629911306031254935e+05 6.215358783346408745e+05 1.412631330578579509e+05 1.811929553730610351e+05 2.110318781995170575e+05 2.302989603745138738e+05 2.400371023196647584e+05 2.419183220209536375e+05 2.377924605875532725e+05
1.213857481614596327e+05 -6.929384018006909173e+05 1.664253367365385930e+05 -3.258209546460481943e+05 -3.847341868961697328e+05 -1.529560717596536560e+05 -2.060989057105087268e+05 -5.303839692838438350e+04 -6.507177548003583070e+04 -7.282864938810131571e+04 -7.683006576010317076e+04 -7.767188926899022772e+04 -7.625384407937861397e+04 -7.321398813845367113e+04
-1.438585117879929021e+05 5.061291043998138630e+05 -3.258209546460481943e+05 1.669695311823253520e+07 7.652823477174005471e+06 3.073949406904553063e+06 4.069225276571442373e+06 7.780433110167011619e+05 1.067025278997758403e+06 1.300219878061868716e+06 1.463343174536092207e+06 1.558361035674003884e+06 1.595260024932597298e+06 1.586348742076921510e+06
-2.241821123248975491e+05 1.149026017802960938e+06 -3.847341868961697328e+05 7.652823477174005471e+06 4.046717801680534612e+06 1.596073586276362184e+06 2.153037331946715247e+06 5.449575622915180866e+05 6.966944542356830789e+05 7.856408518610186875e+05 8.181899966373767238e+05 8.083967065371909412e+05 7.706160866671463009e+05 7.162930127341286279e+05
-8.991901541656801419e+04 4.629911306031254935e+05 -1.529560717596536560e+05 3.073949406904553063e+06 1.596073586276362184e+06 6.509776536987625295e+05 8.641524113715563435e+05 1.379958006804014149e+05 2.116814073357054149e+05 2.741470486076130182e+05 3.185139963133750716e+05 3.439910454721408314e+05 3.531040160962464288e+05 3.494363037268093904e+05
-1.208732137226876657e+05 6.215358783346408745e+05 -2.060989057105087268e+05 4.069225276571442373e+06 2.153037331946715247e+06 8.641524113715563435e+05 1.162013286176198628e+06 2.316641626888717292e+05 3.331066186840850860e+05 4.033430986587561201e+05 4.406022434576032101e+05 4.504608395024089259e+05 4.405224842437896878e+05 4.176364582786016981e+05
-2.869583075342829034e+04 1.412631330578579509e+05 -5.303839692838438350e+04 7.780433110167011619e+05 5.449575622915180866e+05 1.379958006804014149e+05 2.316641626888717292e+05 9.250487874009958468e+05 -2.107684832678181053e+01 -8.886669058484085448e-03 -6.198590967392733327e-04 -6.454367265567904986e-05 -1.959651213012245224e-05 -5.221563116048720216e-06
-3.622545172522455687e+04 1.811929553730610351e+05 -6.507177548003583070e+04 1.067025278997758403e+06 6.966944542356830789e+05 2.116814073357054149e+05 3.331066186840850860e+05 -2.107684832678181053e+01 1.035233005288553657e+06 -2.831906396832860295e+01 -1.516984337513781374e-02 -1.256133275407389808e-03 -1.434854231290886510e-04 -2.659493261055159339e-05
-4.163769281485179090e+04 2.110318781995170575e+05 -7.282864938810131571e+04 1.300219878061868716e+06 7.856408518610186875e+05 2.741470486076130182e+05 4.033430986587561201e+05 -8.886669058484085448e-03 -2.831906396832860295e+01 1.064176416807379806e+06 -3.507599858672714532e+01 -2.228057384788321646e-02 -2.140836023404477269e-03 -2.493553537117466196e-04
-4.486545141812530346e+04 2.302989603745138738e+05 -7.683006576010317076e+04 1.463343174536092207e+06 8.181899966373767238e+05 3.185139963133750716e+05 4.406022434576032101e+05 -6.198590967392733327e-04 -1.516984337513781374e-02 -3.507599858672714532e+01 1.036333787172984798e+06 -4.011150111533680018e+01 -3.119639649764351791e-02 -2.593778015969468512e-03
-4.629090651079799136e+04 2.400371023196647584e+05 -7.767188926899022772e+04 1.558361035674003884e+06 8.083967065371909412e+05 3.439910454721408314e+05 4.504608395024089259e+05 -6.454367265567904986e-05 -1.256133275407389808e-03 -2.228057384788321646e-02 -4.011150111533680018e+01 9.737894892067075707e+05 -4.686861511445255957e+01 -3.916286796004344456e-02
-4.623132755405747594e+04 2.419183220209536375e+05 -7.625384407937861397e+04 1.595260024932597298e+06 7.706160866671463009e+05 3.531040160962464288e+05 4.405224842437896878e+05 -1.959651213012245224e-05 -1.434854231290886510e-04 -2.140836023404477269e-03 -3.119639649764351791e-02 -4.686861511445255957e+01 8.931866949487301754e+05 -5.142579576894046056e+01
-4.507770942652810481e+04 2.377924605875532725e+05 -7.321398813845367113e+04 1.586348742076921510e+06 7.162930127341286279e+05 3.494363037268093904e+05 4.176364582786016981e+05 -5.221563116048720216e-06 -2.659493261055159339e-05 -2.493553537117466196e-04 -2.593778015969468512e-03 -3.916286796004344456e-02 -5.142579576894046056e+01 8.054566998534932500e+05
