2.173406598338000010e-05 3.754486676951183654e+03 -2.469580699283107208e+02
1.571953181750950727e-03 2.682657062701553514e+03 -1.417534122126965485e+04
3.122172297518521419e-03 1.079458548161051340e+03 -2.383179515244219874e+04
4.672391413286091678e-03 -3.764974948564789656e+02 -3.015766076930941563e+04
6.222610529053662805e-03 -1.501867737126414340e+03 -3.403885116385477886e+04
7.772829644821233931e-03 -2.281292096199406842e+03 -3.615498500797479210e+04
9.323048760588802455e-03 -2.749283424365703468e+03 -3.696811772611268680e+04
1.087326787635637358e-02 -2.967674310336651615e+03 -3.690035381877385953e+04
1.242348699212394471e-02 -2.997983209848905517e+03 -3.615931403625196253e+04
1.397370610789151583e-02 -2.897497752002691414e+03 -3.494414187027879962e+04
1.552392522365908696e-02 -2.716496872155089022e+03 -3.334987697672261129e+04
1.707414433942665982e-02 -2.487498003177809096e+03 -3.159309615641186610e+04
1.862436345519422748e-02 -2.237066836747773323e+03 -2.963356806344806682e+04
2.017458257096179861e-02 -1.982128517014151612e+03 -2.763614530545402158e+04
2.172480168672936973e-02 -1.735891576837367438e+03 -2.562949302501970305e+04
2.327502080249694086e-02 -1.502852111545224034e+03 -2.362892491619078282e+04
2.482523991826451198e-02 -1.286950950318515652e+03 -2.166669330085850379e+04
2.637545903403208311e-02 -1.090541598013099701e+03 -1.980221879823927520e+04
2.792567814979965424e-02 -9.123201921379117039e+02 -1.801615066949281390e+04
2.947589726556722536e-02 -7.514598892871110820e+02 -1.631549314582463194e+04
3.102611638133479649e-02 -6.109801513343239776e+02 -1.475001003094621592e+04
3.257633549710236415e-02 -4.867039038953855652e+02 -1.329503564660626762e+04
3.412655461286993874e-02 -3.779598827035385966e+02 -1.194651492690623309e+04
3.567677372863750640e-02 -2.861664034268841306e+02 -1.072868199099511548e+04
3.722699284440507406e-02 -2.060816082888217409e+02 -9.612717372309514758e+03
3.877721196017264865e-02 -1.383759431003731493e+02 -8.618971690280453913e+03
4.032743107594021631e-02 -8.176361171092081292e+01 -7.727584740956012865e+03
