2.455777170977349160e+05 -1.645325623887255555e+06 2.743301971832921263e+05 7.870765834840087919e+05 2.043690932188994775e+05 5.154099260718260484e+04 2.031516562181406771e+05 6.164816077910774038e+04 1.104184438573985681e+05 1.091882999469011993e+05 9.940587153212381236e+04 8.512963303817424458e+04 6.811974139329945319e+04 5.263550370671985729e+04 3.306573977927851229e+04
-1.645325623887255555e+06 1.295542499489972368e+07 -1.571563310516894795e+06 -5.660646658458401449e+06 -1.647056789860161254e+06 -4.655820374671823229e+05 -1.305864240522845648e+06 -3.850208929588765022e+05 -6.791516495417603292e+05 -6.747947641212909948e+05 -6.183523209261731245e+05 -5.348126155404415913e+05 -4.338815270035220892e+05 -3.411250236800910207e+05 -2.220675059221087431e+05
2.743301971832921263e+05 -1.571563310516894795e+06 3.821485612496075919e+05 8.162643317227613879e+05 1.266202087763496384e+05 1.471070487668921123e+04 2.411225715207262838e+05 7.686930472444627958e+04 1.411833849536094058e+05 1.385932606643413019e+05 1.247398854336952354e+05 1.051597526465104020e+05 8.227682473778688291e+04 6.173130094336420007e+04 3.630878631672103802e+04
7.870765834840087919e+05 -5.660646658458401449e+06 8.162643317227613879e+05 3.688545412338878959e+06 1.884995291335360147e+06 5.637266239561982220e+05 1.812558780634586932e+06 4.394140435842901352e+05 6.891110172178803477e+05 6.906647213986270363e+05 6.542023152421527775e+05 5.977517099000370363e+05 5.277950828234483488e+05 4.635661626426946023e+05 3.693895373586959904e+05
2.043690932188994775e+05 -1.647056789860161254e+06 1.266202087763496384e+05 1.884995291335360147e+06 2.142532832440818660e+06 7.105943364578793989e+05 2.031950516168564325e+06 3.125296825124573661e+05 5.303614182040988235e+05 5.987984604030125774e+05 6.301825056718765991e+05 6.315208397385652643e+05 6.046146128361107549e+05 5.673527725025000982e+05 4.846416787429916440e+05
5.154099260718260484e+04 -4.655820374671823229e+05 1.471070487668921123e+04 5.637266239561982220e+05 7.105943364578793989e+05 2.594458449713143054e+05 6.682881251149412710e+05 7.026687119471377810e+04 1.338737845671832620e+05 1.644606684884902206e+05 1.859260767216535460e+05 1.982428693913649768e+05 2.003972645507362031e+05 1.974708499673082260e+05 1.759946430735479807e+05
2.031516562181406771e+05 -1.305864240522845648e+06 2.411225715207262838e+05 1.812558780634586932e+06 2.031950516168564325e+06 6.682881251149412710e+05 2.132332838001125026e+06 2.985628009574241005e+05 5.414238118363124086e+05 6.291823880270542577e+05 6.729103047195392428e+05 6.795598808197170729e+05 6.516391378470449708e+05 6.101119665114806267e+05 5.168489268921661424e+05
6.164816077910774038e+04 -3.850208929588765022e+05 7.686930472444627958e+04 4.394140435842901352e+05 3.125296825124573661e+05 7.026687119471377810e+04 2.985628009574241005e+05 1.302295315059870714e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.104184438573985681e+05 -6.791516495417603292e+05 1.411833849536094058e+05 6.891110172178803477e+05 5.303614182040988235e+05 1.338737845671832620e+05 5.414238118363124086e+05 0.000000000000000000e+00 1.996524480000460753e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.091882999469011993e+05 -6.747947641212909948e+05 1.385932606643413019e+05 6.906647213986270363e+05 5.987984604030125774e+05 1.644606684884902206e+05 6.291823880270542577e+05 0.000000000000000000e+00 0.000000000000000000e+00 2.055207045395625988e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.940587153212381236e+04 -6.183523209261731245e+05 1.247398854336952354e+05 6.542023152421527775e+05 6.301825056718765991e+05 1.859260767216535460e+05 6.729103047195392428e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.993872336379692191e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.512963303817424458e+04 -5.348126155404415913e+05 1.051597526465104020e+05 5.977517099000370363e+05 6.315208397385652643e+05 1.982428693913649768e+05 6.795598808197170729e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.857675607462273678e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.811974139329945319e+04 -4.338815270035220892e+05 8.227682473778688291e+04 5.277950828234483488e+05 6.046146128361107549e+05 2.003972645507362031e+05 6.516391378470449708e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.664302856144244084e+06 0.000000000000000000e+00 0.000000000000000000e+00
5.263550370671985729e+04 -3.411250236800910207e+05 6.173130094336420007e+04 4.635661626426946023e+05 5.673527725025000982e+05 1.974708499673082260e+05 6.101119665114806267e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.470314501589028398e+06 0.000000000000000000e+00
3.306573977927851229e+04 -2.220675059221087431e+05 3.630878631672103802e+04 3.693895373586959904e+05 4.846416787429916440e+05 1.759946430735479807e+05 5.168489268921661424e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.183695886141902767e+06
