1.923611765246615396e+05 -1.243961320650424808e+06 2.291020639971046767e+05 5.574946151517335093e+05 1.120565452267702640e+05 2.869018461123394081e+04 1.386667636814598809e+05 -2.196797910206101733e+04 5.312203612195813912e+04 9.026652932833944215e+04 1.173050126359393616e+05 6.844716607548859611e+04 1.404008749000782700e+04 -4.132838583153865329e+03
-1.243961320650424808e+06 9.400904821480693296e+06 -1.278819123510361649e+06 -3.896464078014271799e+06 -9.334956791549884947e+05 -2.715191322656042757e+05 -8.701729956226086942e+05 9.740989150073454948e+04 -4.678646144673742820e+05 -5.714505682312168647e+05 -6.844730116694024764e+05 -3.862613589522660477e+05 -7.171408431044261670e+04 2.632140874519994395e+04
2.291020639971046767e+05 -1.278819123510361649e+06 3.299625816597929224e+05 6.046533214254738996e+05 5.759015959902764007e+04 3.298911748079482550e+03 1.698126247358288092e+05 -4.318743198770060553e+04 2.591789657069415262e+04 1.090763016225356987e+05 1.558016851610361191e+05 9.913631917608788353e+04 2.368252025637424231e+04 -4.967398770216176672e+03
5.574946151517335093e+05 -3.896464078014271799e+06 6.046533214254738996e+05 4.074371102468506899e+06 1.646106851295764325e+06 6.606087345845988020e+05 1.624950877133985283e+06 3.049005124990798649e+05 7.406384710911368020e+05 9.555158003238771344e+05 1.016986058513713535e+06 6.734496831909770845e+05 2.717751218509591999e+05 6.189507526265912020e+04
1.120565452267702640e+05 -9.334956791549884947e+05 5.759015959902764007e+04 1.646106851295764325e+06 2.038795837371497415e+06 6.875596103829368949e+05 1.944768177614593646e+06 4.820045613909777603e+05 9.296577988897350151e+05 1.137169129708248191e+06 1.150918434177265037e+06 7.743621751763446955e+05 3.374137196938368143e+05 8.799216568894383090e+04
2.869018461123394081e+04 -2.715191322656042757e+05 3.298911748079482550e+03 6.606087345845988020e+05 6.875596103829368949e+05 2.697404805408567772e+05 6.542769337209262885e+05 1.182436823259452212e+05 2.709264730364827556e+05 3.697237374019860872e+05 4.071565315985148191e+05 2.925031944400770008e+05 1.356475282897360157e+05 3.780161005819249840e+04
1.386667636814598809e+05 -8.701729956226086942e+05 1.698126247358288092e+05 1.624950877133985283e+06 1.944768177614593646e+06 6.542769337209262885e+05 2.013959013145119650e+06 4.489610788332827506e+05 9.116993619806282222e+05 1.204465383712758543e+06 1.233958800084905233e+06 8.217294635111553362e+05 3.464388139645757619e+05 8.532847587476301123e+04
-2.196797910206101733e+04 9.740989150073454948e+04 -4.318743198770060553e+04 3.049005124990798649e+05 4.820045613909777603e+05 1.182436823259452212e+05 4.489610788332827506e+05 1.765435844599083066e+06 -3.716107378072274514e+01 -1.217274278532465802e-02 -8.996055397174561015e-04 -7.980548512940752442e-05 -1.070447108050564297e-05 3.181922932882948357e-07
5.312203612195813912e+04 -4.678646144673742820e+05 2.591789657069415262e+04 7.406384710911368020e+05 9.296577988897350151e+05 2.709264730364827556e+05 9.116993619806282222e+05 -3.716107378072274514e+01 2.823539396473668516e+06 -5.341288150677080182e+01 -2.029509156122951893e-02 -1.596839198543326599e-03 -1.228518736521651451e-04 -6.449648640774347663e-06
9.026652932833944215e+04 -5.714505682312168647e+05 1.090763016225356987e+05 9.555158003238771344e+05 1.137169129708248191e+06 3.697237374019860872e+05 1.204465383712758543e+06 -1.217274278532465802e-02 -5.341288150677080182e+01 3.179740794465126004e+06 -5.783146953017539005e+01 -2.585892723530291287e-02 -1.939255875223201177e-03 -1.057181972385819733e-04
1.173050126359393616e+05 -6.844730116694024764e+05 1.558016851610361191e+05 1.016986058513713535e+06 1.150918434177265037e+06 4.071565315985148191e+05 1.233958800084905233e+06 -8.996055397174561015e-04 -2.029509156122951893e-02 -5.783146953017539005e+01 2.892533144855060149e+06 -4.612060010225152240e+01 -2.624312173461981063e-02 -1.207778716778922087e-03
6.844716607548859611e+04 -3.862613589522660477e+05 9.913631917608788353e+04 6.734496831909770845e+05 7.743621751763446955e+05 2.925031944400770008e+05 8.217294635111553362e+05 -7.980548512940752442e-05 -1.596839198543326599e-03 -2.585892723530291287e-02 -4.612060010225152240e+01 1.752939953659502557e+06 -2.850152696592355639e+01 -1.584911957363219215e-02
1.404008749000782700e+04 -7.171408431044261670e+04 2.368252025637424231e+04 2.717751218509591999e+05 3.374137196938368143e+05 1.356475282897360157e+05 3.464388139645757619e+05 -1.070447108050564297e-05 -1.228518736521651451e-04 -1.939255875223201177e-03 -2.624312173461981063e-02 -2.850152696592355639e+01 6.851767792254417436e+05 -7.847382347806073355e+00
-4.132838583153865329e+03 2.632140874519994395e+04 -4.967398770216176672e+03 6.189507526265912020e+04 8.799216568894383090e+04 3.780161005819249840e+04 8.532847587476301123e+04 3.181922932882948357e-07 -6.449648640774347663e-06 -1.057181972385819733e-04 -1.207778716778922087e-03 -1.584911957363219215e-02 -7.847382347806073355e+00 1.587635630347507249e+05
