1.119323515679068223e+05 -7.677711748621223960e+05 1.196962283676317747e+05 -5.681821552928805613e+04 -1.823247556266682514e+05 -7.014178311241576739e+04 -9.749266036383934261e+04 -2.598659275864388110e+04 -3.418365910542366328e+04 -4.372404673049570556e+04 -4.926623046069257543e+04 -4.561776384962168959e+04 -3.005990166090471030e+04 -1.195897517927796434e+04
-7.677711748621223960e+05 6.357861682238679379e+06 -6.696927526885082480e+05 6.936881240178129519e+04 9.016378313276218250e+05 3.517149234737315564e+05 4.858686558712506667e+05 1.146344006432285823e+05 1.519397089386874286e+05 2.049683893707881798e+05 2.425234268193882308e+05 2.372409083565139154e+05 1.646678317063553259e+05 6.846878756790474290e+04
1.196962283676317747e+05 -6.696927526885082480e+05 1.651946489598155604e+05 -2.046400167880618246e+05 -3.414256675221833284e+05 -1.279547484360986418e+05 -1.796247788473716937e+05 -5.943634089252402919e+04 -7.670887642909925489e+04 -8.826739985279424582e+04 -9.085913902670043171e+04 -7.617813551404932514e+04 -4.630078263996167516e+04 -1.735069003826751577e+04
-5.681821552928805613e+04 6.936881240178129519e+04 -2.046400167880618246e+05 1.639562232718749531e+07 7.928763519285855815e+06 2.866471515464381315e+06 4.017708618246699683e+06 1.377778160195730627e+06 2.090064688528365456e+06 2.322012695856226142e+06 2.190702830554093234e+06 1.500198677723868983e+06 7.008538430768213002e+05 2.013591920302870567e+05
-1.823247556266682514e+05 9.016378313276218250e+05 -3.414256675221833284e+05 7.928763519285855815e+06 4.467574203782761469e+06 1.598483316356506664e+06 2.292001725983248092e+06 9.360002238165630260e+05 1.322712873502856819e+06 1.367200870287721511e+06 1.203339744619445875e+06 7.795452632258185185e+05 3.511201542698622216e+05 9.900315306921579759e+04
-7.014178311241576739e+04 3.517149234737315564e+05 -1.279547484360986418e+05 2.866471515464381315e+06 1.598483316356506664e+06 5.897390099850342376e+05 8.334025825887493556e+05 2.375502624315879948e+05 4.030442591539999121e+05 4.783037060548135778e+05 4.692808767160808784e+05 3.316625199757329538e+05 1.604036148878398526e+05 4.799361706990710081e+04
-9.749266036383934261e+04 4.858686558712506667e+05 -1.796247788473716937e+05 4.017708618246699683e+06 2.292001725983248092e+06 8.334025825887493556e+05 1.195526196620089700e+06 4.074392577448000084e+05 6.419121534604128683e+05 7.065975507968232268e+05 6.494516926029389724e+05 4.343484192190055619e+05 2.006334090735224308e+05 5.774324589404526341e+04
-2.598659275864388110e+04 1.146344006432285823e+05 -5.943634089252402919e+04 1.377778160195730627e+06 9.360002238165630260e+05 2.375502624315879948e+05 4.074392577448000084e+05 1.599617621866424801e+06 -3.676977970069835777e+01 -1.217134769341624879e-02 -8.990672862547060586e-04 -7.980525075329326413e-05 -1.070532292575103347e-05 3.182001181443965471e-07
-3.418365910542366328e+04 1.519397089386874286e+05 -7.670887642909925489e+04 2.090064688528365456e+06 1.322712873502856819e+06 4.030442591539999121e+05 6.419121534604128683e+05 -3.676977970069835777e+01 1.984682613303947961e+06 -5.035284117835369955e+01 -2.031125206966154229e-02 -1.597149592540691825e-03 -1.228934687121634325e-04 -6.446982715516611686e-06
-4.372404673049570556e+04 2.049683893707881798e+05 -8.826739985279424582e+04 2.322012695856226142e+06 1.367200870287721511e+06 4.783037060548135778e+05 7.065975507968232268e+05 -1.217134769341624879e-02 -5.035284117835369955e+01 1.869324763906599721e+06 -5.526470409429023078e+01 -2.587818130894698615e-02 -1.937270719988208210e-03 -1.057468760081610980e-04
-4.926623046069257543e+04 2.425234268193882308e+05 -9.085913902670043171e+04 2.190702830554093234e+06 1.203339744619445875e+06 4.692808767160808784e+05 6.494516926029389724e+05 -8.990672862547060586e-04 -2.031125206966154229e-02 -5.526470409429023078e+01 1.534693632334668655e+06 -4.727272488816380047e+01 -2.625248052612606450e-02 -1.208468586957613024e-03
-4.561776384962168959e+04 2.372409083565139154e+05 -7.617813551404932514e+04 1.500198677723868983e+06 7.795452632258185185e+05 3.316625199757329538e+05 4.343484192190055619e+05 -7.980525075329326413e-05 -1.597149592540691825e-03 -2.587818130894698615e-02 -4.727272488816380047e+01 9.384284990925826132e+05 -3.082287604211999010e+01 -1.585254736816701926e-02
-3.005990166090471030e+04 1.646678317063553259e+05 -4.630078263996167516e+04 7.008538430768213002e+05 3.511201542698622216e+05 1.604036148878398526e+05 2.006334090735224308e+05 -1.070532292575103347e-05 -1.228934687121634325e-04 -1.937270719988208210e-03 -2.625248052612606450e-02 -3.082287604211999010e+01 4.018032244539759704e+05 -1.041979228394452939e+01
-1.195897517927796434e+04 6.846878756790474290e+04 -1.735069003826751577e+04 2.013591920302870567e+05 9.900315306921579759e+04 4.799361706990710081e+04 5.774324589404526341e+04 3.182001181443965471e-07 -6.446982715516611686e-06 -1.057468760081610980e-04 -1.208468586957613024e-03 -1.585254736816701926e-02 -1.041979228394452939e+01 1.082551817229908047e+05
